title,runtime,des,date,rating,genre
My Last Day Without You,90,"    On a one-day business trip to New York, a young German business executive falls in love with a singer-songwriter who exposes him to her Brooklyn world and emotions he's never experienced before.",2011,5.6,"Comedy, Drama, Romance            "
Exit Strategy,76,"    Evicted from his apartment, James has to move in with his girlfriend of 3 months. He quickly discovers that she's everything he never wanted in a woman. His only option is to get her to ...                See full summary »",2012,3.2,"Comedy, Romance            "
Divine Access,113,"    Jack Harriman becomes a spiritual celebrity after debunking Reverend Guy Roy on a public-access TV show. While on the road speaking his brand of truth, forces natural and supernatural lead him to question whether he has a deeper calling.",2015,5.6,"Comedy, Drama            "
Victoria Justice: Freak the Freak Out,3,Add a Plot,2010,7.3,"Short, Comedy, Music            "
Mr Hublot,11,"    Mr Hublot is a withdrawn, idiosyncratic character with OCD, scared of change and the outside world. Robot Pet's arrival turns his life upside down: he has to share his home with this very invasive companion.",2013,7.2,"Animation, Short, Comedy            "
Russell Howard & Mum: USA Road Trip,0,"    Comedy Central factual travel series starring Russell Howard and his mum. 12 episodes (2 series), 2016 - 2018. Features Russell Howard and Ninette Howard.",2016,6.7,Comedy            
Humble Politician Nograj,149,"    Danish plays the title character of Nograj, a narcissistic crazy politician who exploits a city and its resources. The film is about Nograj's aspirations to becoming the MLA in the upcoming elections and the opposition he faces.",2018,7.1,"Comedy, Drama            "
Swerve,0,    A goofy limo driver does his best to maintain his professionalism and sanity amidst the unrelenting chaos brought into his life by his passengers.,2017,4.6,"Action, Comedy            "
Losers Take All,96,"    Losers Take All is a comedy in which we follow ""The Fingers,"" a fictional punk-pop band stumbling and staggering their way in the opposite direction of mainstream success, circa 1986. ...                See full summary »",2011,6.4,Comedy            
Monster Prom,0,"    There's only 3 weeks left before prom and you haven't got a date yet..and you're a monster. Go through absurd and funny situations, raise your stats and seduce one of your classmates.",2018,8.1,Comedy            
Kikoriki. Deja Vu,85,"    Krash decides to throw his best buddy Barry an unforgettable birthday party. He contacts the DejaVu Agency, which organizes exciting time travel adventures. A cataclysmic accident occurs ...                See full summary »",2018,5.0,"Animation, Adventure, Comedy            "
Maybe Shower,81,"    Ash, Shannon, and Wendy are all late. You know... LATE. As their collective anxiety grows, they band together to face their fears, confront the potential fathers, and egg a car or two. All part of the world's first MAYBE SHOWER.",2018,5.3,"Comedy, Drama, Romance            "
Stag Night of the Dead,81,"    If the mysterious plague sweeping the nation wasn't bad enough, Dean is still going ahead with his doomed wedding tomorrow morning. That leaves him with a choice. Pick up the button holes ...                See full summary »",2010,3.1,"Action, Comedy, Horror            "
Fairhaven,81,"    Dave returns to his hometown on the Massachusetts coast for his father's funeral, where his reunion with two old friends provides a healthy dose of reality.",2012,5.2,"Comedy, Drama            "
Dead List,80,"    Calvin is competing with five other actors for the lead in a major Hollywood movie. Stopping at nothing, he uses a demonic book of curses on the actors, each bringing to life a monster that kills in their own unique and terrifying way.",2018,3.1,"Comedy, Horror            "
RocketJump: The Show,0,    A behind the scenes look at how short films are produced by the internet sensations from Rocketjump. Shows various aspects of the filming process as well as a new short with each episode.,2015,7.1,"Action, Comedy            "
Patch Town,85,"    After years in a loving home, Jon, a toy, was forgotten, deserted and ultimately betrayed by his adoptive mother.",2014,5.7,"Adventure, Comedy, Fantasy            "
Vampire Dog,91,    A boy unwittingly adopts a 600 year old talking vampire dog and soon discovers that when they face their fears they can do anything.,2012,4.2,"Comedy, Family            "
Australiens,112,"    Extra-terrestrials launch a nation-wide assault on Australia, much to the bafflement of the rest of the world.",2014,5.1,"Action, Comedy, Sci-Fi            "
Poison Pen,95,"    When high-brow author PC Molloy is forced to write for April Devereaux's gossip magazine Poison Pen, he is not only caught up in a world of stars and their secrets he is also in danger of ...                See full summary »",2014,6.5,"Comedy, Romance            "
High Road,0,"    Terry Huffer is a man at in crisis. He has given up his life as a famous rockstar, to try his hand at running community radio station out of a rented caravan. But sometimes when a man tries to do good, it goes bad.",2013,7.6,"Short, Comedy            "
All Inclusive,90,"    After finding out that her husband cheated on her, Lise and her two daughters Ditte and Sigrid decides to go on vacation to Malta. The two sisters are very different and tries to cheer the ...                See full summary »",2014,5.9,"Comedy, Drama            "
Famine,77,"    Two years after a high-school prank that nearly killed popular teacher Mr. Balszack during the school's annual famine, the graduating class of Sloppy Secondary try to forget the incident ...                See full summary »",2011,3.2,"Comedy, Horror            "
Baker's Man,75,"    While evaluating her for his $100,000 grant, Thomas Stevens, a multimillionaire falls for the pastry chef that he believes stole his mother's bakery.",2017,3.9,"Comedy, Romance            "
Big Mamma's Boy,0,"    An Italian man's experience of life, romance and trying to move out of his mother's house to establish his independence.",2011,4.7,Comedy            
The New V.I.P.'s,26,    A group of low-level employees take control of a major corporation after accidentally killing their boss.,2017,6.6,Comedy            
LOVE by CHANCE,105,"    Two aspiring South African actors who are independently in America eager to crack into an extremely difficult and over saturated Hollywood industry, meet by chance. Between the everyday ...                See full summary »",2017,5.4,Comedy            
The Party Is Over,89,"    THE PARTY IS OVER tells the story of three college roommates and each of their bizarre, obsessive relationships. When Natan meets Sana, a strong-willed Muslim, he must confront his ...                See full summary »",2015,4.8,Comedy            
Aussie Girl,0,"    Loosely based on Tammin Sursok's life circumstance, the story takes place at the exact moment when her career in Australia takes a wickedly-delicious-but-horrific turn for the worse and she...                See full summary »",2017,5.3,Comedy            
Spirit of a Denture,9,    The story of a dentist who has to help relieve a pirate's pain.,2012,6.5,"Short, Adventure, Comedy            "
Earthbound,93,"    Joe is an Alien on Earth. At least that is what his father told him before he died when Joe was eleven. He finds it difficult to adjust, and to find a compatible girl friend.",2012,5.6,"Comedy, Fantasy, Romance            "
Jeff Dunham: Relative Disaster,70,"    Welcome to Ireland, where Ventriloquist Jeff Dunham is back with his gang of dolls, revealing some relative secrets. The Netflix special stars Walter (Jeff Dunham), Bubba J (Jeff Dunham), ...                See full summary »",2017,6.3,Comedy            
Trivia,0,    The show focuses on the captain of a pub quiz team - a man who knows it all but has learnt nothing. Trivia explores the relationships between the four team members and their thirty ...                See full summary »,2012,7.7,Comedy            
Mythomania,10,"    Mythomania is a dark comedy series about the hopes and (often crushed) dreams of a group of fledgling cartoonists. Meet Andy Go, an art school drop-out who has always dreamed of making a ...                See full summary »",2011,0,"Comedy, Drama            "
Ultra pulpe,37,"    An abandoned seaside resort. The shooting for a fantasy film about the end of an era wraps up. Two women, both members of the film crew, one an actress, the other a director, Apocalypse and...                See full summary »",2018,6.3,"Short, Comedy, Fantasy            "
Sundowners,98,"    It's not the destination wedding that matters, but the journey the hapless videographers have trying to capture it.",2017,6.1,"Comedy, Drama            "
You're Ugly Too,81,"    After her mother's death, Stacey (Lauren Kinsella) moves with her uncle Will (Aiden Gillen) to a remote region in the Irish midlands. As the two cautiously get to know each other,they have ...                See full summary »",2015,6.7,"Comedy, Drama            "
The Big Ask,91,    Three couples head to the desert to help their friend heal after the death of his mother. They would do anything for him - except for the one thing he wants.,2013,4.8,"Comedy, Drama            "
Looking for the Jackalope,102,    A disenchanted writer takes a comically ill-fated journey from New York to his college reunion in Ohio in an attempt to reunite with his old college girlfriend.,2016,5.8,"Comedy, Drama            "
Work in Progress,0,"    After quitting her mundane retail job and proclaiming herself a ""documentarian sociologist,"" Taylor sets off to capture and unpack the role of work in the lives of Americans. With the help ...                See full summary »",2018,0,Comedy            
Find Me a Maori Bride,30,    Follows two cousins on their quest to find Maori brides within 6 months to fulfill the will requirements of their grandmother in order to inherit the family land holdings worth 47 million dollars.,2015,8.1,Comedy            
Sobreviví,0,Add a Plot,2018,6.2,Comedy            
Body High,90,    A group of pot dispensary clerks run into financial trouble but a new strain of marijuana may save the day.,2015,6.5,Comedy            
Duke,85,"    A homeless veteran leaves his dying dog and best friend, Duke, on the doorstep of an animal clinic. The dedicated staff nurse Duke back to health, and then launch a campaign to locate the veteran and re-unite him with his best pal.",2012,6.8,"Comedy, Drama, Family            "
Transparent: The Lost Sessions,0,Add a Plot,2017,6.9,Comedy            
The Wolf,25,Add a Plot,2012,6.6,"Short, Comedy            "
Sticky: A (Self) Love Story,72,"    ""Sticky"" is everything your mother was too embarrassed to tell you about masturbation, in one stimulating documentary. Full of candid interviews from celebrated figures to everyday people, ...                See full summary »",2016,6.4,"Documentary, Comedy            "
The Maya Rudolph Show,0,"Maya Rudolph revitalizes the classic variety show format with special guests Andy Samberg, Kristen Bell, Fred Armisen and more.",2014,6.8,Comedy            
La ritournelle,98,"    Brigitte and Xavier are a couple of cattle farmers living and working together in Normandy. They have always got on well but now that their two children have left the household, routine and...                See full summary »",2014,6.3,Comedy            
Margarita,90,"    Behind the facade of a beautiful urban home, a combination of complacency and bad investments has left power couple Ben and Gail disconnected, resentful and just about broke. When the ...                See full summary »",2012,6.3,"Comedy, Drama            "
Alientampon,3,"    When an unsuspecting student inserts a blood soaked alientampon and mutates into a murdering monster, a group of students unite their forces in order to confront her with weapons and courage.",2015,5.1,"Short, Action, Comedy            "
Daddy's Little Angel,5,"    When a busy father leaves his adorable young daughter to her own devices at his workplace, her playful innocence unleashes a wave of chaos that engulfs the office in unrelenting bloodshed.",2018,0,"Short, Comedy, Horror            "
La vie d'une autre,97,"    A young woman falls in love, then wakes up a decade later as the mother of a young boy who is also in the middle of a divorce.",2012,6.3,"Comedy, Drama, Mystery            "
The Republic of Two,97,"    An honest look at the funny, turbulent and beautiful high-stakes game of twentysomethings cohabitation. Tim is sure he wants to be a doctor while Caroline is sure she wants to leave Los ...                See full summary »",2013,5.2,"Comedy, Drama, Romance            "
The Dragon Spell,85,"    Little Nicky, the son of the Tanner, a famous strongman, has made up his mind, that he can conquer the dragon as his father did long ago. Against prohibition of his father, Nicky has ...                See full summary »",2016,5.4,"Animation, Adventure, Comedy            "
Minutes,0,"    In this comedy series, shot in single takes, six young people each experience pivotal moments in their lives that don't quite go as planned and lead to various breaking points as a result.",2017,7.4,Comedy            
Sex & Candy,22,    A therapist prescribes a young prostitute to an ex con struggling to work through his troubled past.,2017,0,"Short, Comedy, Drama            "
SnakeHead Swamp,86,    Terror strikes when a swarm of Snakehead fish invade the Louisiana swamp land.,2014,3.1,"Action, Adventure, Comedy            "
Mondays,0,"    Follows a 20-something woman in Los Angeles, as the mundane and routine events in her life become awkward and funny.",2017,8.2,Comedy            
Random Acts of Romance,87,    Two couples fall apart as three single people lead them down a dark path.,2012,6.0,Comedy            
Sexy Warriors,0,    When the Mystic Orb of Atos is disturbed by two warring Amazons they are magically transported from their primitive island in the Dark Ages to the modern world of Los Angeles. Lost in time ...                See full summary »,2014,5.7,Comedy            
About Face: Supermodels Then and Now,75,"    'About Face' explores beauty and aging through the stories of the original supermodels: women, now between fifty and eighty years old, whose images defined our sense of beauty over the last...                See full summary »",2012,6.7,"Documentary, Biography, Comedy            "
Truth Be Told,95,"    ""Honesty is the key to a successful marriage"", advises counselor Annie Morgan. Ironically, the never-married Annie doesn't always follow her own advice. Media mogul Terrance Bishop invites ...                See full summary »",2011,5.8,Comedy            
Twice Upon a Time in the West,97,"    A girl on the run, a villain in the making, a faux cowboy, and Claudia Cardinale as Claudia Cardinale starring in a post-modern homage to cinema.",2015,5.3,"Comedy, Drama, Thriller            "
Vamp Bikers Tres,87,    The witches chose to come to town to taunt AC they also have his daughter kidnapped. They turn a man into the undead a zombie. He returns with mob of zombies with God ( Michael Alig) ( Tony...                See full summary »,2016,4.3,"Comedy, Horror            "
My Piece of the Pie,109,"    After losing her job at a local factory, a single mother enrolls in a housekeeper training program, soon landing work cleaning the Paris apartment of handsome but cocky power broker.",2011,5.8,"Comedy, Drama            "
Jungle Master,90,"    Rainie is transported from the big city to a magical jungle in a mystical land where she meets Blue, and together the duo help save the rainforest.",2013,5.6,"Animation, Adventure, Comedy            "
Opening Night,90,"    Taking place entirely during the opening night of a high school's production of Shakespeare's Midsummer Night's Dream, OPENING NIGHT chronicles the on stage disasters and off-stage drama of...                See full summary »",2016,6.8,"Comedy, Drama, Romance            "
Fubar Age of Computer,0,"    Fleeing the wildfires of Fort McMurray, Terry and Dean retreat to Terry's cousin Shank's illegal basement suite in Calgary, where Terry discovers high speed Internet and Dean embarks on an epic journey to record his concept album, '3069.'",2017,7.2,Comedy            
Impress Me,0,    Two impressionists start a 12-step program to stop doing impressions and transition into dramatic acting.,2015,7.7,Comedy            
The Daly Show,0,"    Tim and Sam Daly take us through their daily adventures while teaching us to be ""a little less douche.""",2011,8.1,Comedy            
A Midsummer's Hawaiian Dream,84,"    Attorney Tanya McQueen has hired a team of anthropologists to find an ancient artifact which, if found, would halt development of Nick Button's shopping mall in the sacred Hemolele Forest ...                See full summary »",2016,4.8,"Comedy, Romance            "
The Killer in the House,97,    Six college girls head to a remote cabin in the woods to study for finals only to be tested by a killer in the house.,2016,4.5,"Action, Comedy, Horror            "
37 Problems,64,"    A struggling 37 year-old screenwriter is all about her career, UNTIL she finds out she has one egg left. Suddenly she has to find a guy, freeze the egg, or do nothing and live a different life than she imaged.",2015,6.6,"Comedy, Drama            "
Cardinal Burns,29,    An English sketch comedy show aimed at an adult audience,2012,7.5,Comedy            
Cold Turkey,84,"    Thanksgiving for the eccentric Turner clan turns into a train wreck when ""insane"" daughter Nina comes homes for the first time in 15 years.",2013,4.6,"Comedy, Drama            "
Lightningface,20,"    An origin story, of sorts--LIGHTNINGFACE stars Oscar Isaac as Basil Stitt, who in the aftermath of an inexplicable incident, decides to sequester himself inside his apartment, setting the stage for a profound transformation.",2016,6.7,"Short, Comedy, Drama            "
Farmers Insurance: Vengeful Vermin,0,Add a Plot,2018,8.6,Comedy            
The Love Patient,95,"    Paul is a success who has gone stale with his work and his life. He has lost the love of his life but they are still co-workers. So he decides to ""get"" cancer so he can be popular again ...                See full summary »",2011,5.2,"Comedy, Romance            "
Grannie,5,"    This is a completely unauthorized parody. Nobody in this production is affiliated with the original Harold Gray comic strip, the original 1977 musical by Charles Strouse and Martin Charnin,...                See full summary »",2017,2.1,"Short, Comedy, Musical            "
The Chris Gethard Show,60,"    Chris Gethard hosts a panel of comedians and weirdos who participate in games, take calls from listeners, and generally put on a bizarre live weekly spectacle.",2015,6.8,Comedy            
Suit Up,17,"    SUIT UP follows renowned crisis manager Jim Dunnigan, who takes the helm of a scandal-soaked athletic department at Glory University. He soon finds himself tasked with rescuing the school's...                See full summary »",2012,7.1,Comedy            
The Muse,15,"    A brutal and darkly comedic narrative about the idiosyncrasies of the motion picture industry and the denizens that inhabit it. It is actress Melora Walters' (Boogie Nights, Magnolia, Big Love) directorial debut.",2016,4.5,"Short, Comedy, Drama            "
Aho Girl,0,    The adventures of an idiot girl and her long-suffering friends.,2017,6.7,"Animation, Comedy, Romance            "
"Hello, My Name Is Frank",105,"    Comedy about Frank, a hermit with Tourette Syndrome who is thrust into the harsh realities of the world when his caregiver dies. After recognizing that Frank is despondent, the caregiver's ...                See full summary »",2014,6.2,"Comedy, Drama            "
Rec Man,0,"    A Recreation Instructor fights to keep a recreation center open from budget cuts and a notorious street gang, but he doesn't realize something far more sinister is at work.",2018,0,"Action, Comedy, Drama            "
Mad,84,"    A matriarch past the point of a nervous breakdown, her two daughters that don't give a damn, and the heat-seeking missiles of resentment they toss at each other.",2016,6.5,"Comedy, Drama            "
Last Weekend,94,"    When an affluent matriarch gathers her dysfunctional family for a holiday at their Northern California lake house, her carefully constructed weekend begins to come apart at the seams, leading her to question her own role in the family.",2014,5.5,"Comedy, Drama            "
Achmed Saves America,60,"    Achmed is having a very bad day. As if accidentally blowing himself up so that he's just a talking skeleton with eyeballs isn't bad enough, the world's most incompetent terrorist finds ...                See full summary »",2014,4.3,"Animation, Comedy            "
Sheriff Tom Vs. The Zombies,93,"    One year after Mary Horror's rampage, Sheriff Tom has her spell book and wicked intentions of his own.",2013,5.7,"Comedy, Horror            "
Binge,30,Add a Plot,2017,0,"Comedy, Drama            "
SuperHigh,10,    They got weed. They got powers.,2017,2.9,"Action, Comedy            "
Despicable Me: Minion Madness,12,    Three new mini-movies from the creators of Despicable Me. Orientation Day: Three freshly cloned minions go through the wacky orientation process at the evil laboratories of Gru. Home ...                See full summary »,2010,7.7,"Animation, Short, Comedy            "
The Trip,17,"    This is a story of four girlfriends who go on a road trip in Thailand as a part of the bride's bachelorette, the journey though, turns into an emotional roller coaster.",2016,7.4,"Adventure, Comedy            "
This Is Only Temporary,26,"    Pippa, an aspiring British actress, clumsily works her way into the limelight of Hollywood.",2015,0,Comedy            
Chop Kick Panda,41,"    A fat lazy Panda named Zibo dreams of becoming a master of martial arts, but is stuck as a mere cleaner for a dojo. Little does he know that an evil tiger has plans to take over the kingdom, and he must stop him.",2011,2.0,"Animation, Short, Action            "
Louis C.K. Oh My God,58,"    In February, 2013, Louis brings his impish nihilism to Phoenix, Arizona. He talks about an old lady and her pet, living in Manhattan, experiencing his body's aging (he's 45), men's ...                See full summary »",2013,8.4,"Documentary, Comedy            "
Kabaddi Kabaddi,135,    Kaji dreams of marrying Maiya but things go wrong when Bamkaji returns to the village who also wants to marry Maiya.,2015,7.9,"Comedy, Drama            "
Splatterhouse,0,"    Follow Rick and his mysterious Terror Mask as he unmercifully tears, cuts and beats his way through denizens of unearthly creatures in an epic adventure to rescue his girlfriend from the clutches of deranged occult figure Dr. West.",2010,7.4,"Action, Adventure, Comedy            "
Relative Happiness,94,"    Plus sized and 30 years old, LEXIE IVY is a feisty Bed and Breakfast owner who desperately needs a date to her sisters wedding. In small town Nova Scotia, thats no easy task, especially ...                See full summary »",2014,6.2,"Comedy, Romance            "
Summer Camp,30,Add a Plot,2010,6.4,Comedy            
At Night,12,    A group of four friends share a fun night together until each one reveals a secret that will change their friendship forever.,2017,0,"Short, Comedy, Drama            "
Bed & Breakfast: Love is a Happy Accident,89,"    This is a romantic comedy about a saleswoman from a large department store in Rio, who discovers she has inherited property in the wine country of California. She could never expect what ...                See full summary »",2010,5.0,"Comedy, Romance            "
Diane a les épaules,87,"    Diane agreed, without hesitation to bear the child of a gay couple, Thomas and Jacques, her close friends. During her pregnancy, she moved to the old house of her grandparents in the ...                See full summary »",2017,6.1,"Comedy, Drama            "
Adults,112,"    Two independent adult actresses attempt to find meaning in their work and relationships; one with her best friend, the other with her worst enemy.",2017,8.8,"Comedy, Musical, Romance            "
The Taming of the Shrew,156,"    The main action of The Taming of the Shrew takes place as a play within the play, performed for the benefit of a drunken tinker, Christopher Sly. Baptista Minola, a wealthy widower of Padua...                See full summary »",2016,8.1,Comedy            
Little Creeps,0,"    Long considered a mockery with his fellow professors Cordell (Robert Z'Dar) & Donnely (Dustin Diamond), professor Vern Drake (Joe Estevez) becomes obsessed with finding the Demonicron, a ...                See full summary »",2012,8.6,"Comedy, Horror            "
Lego DC Comics Super Heroes: Justice League - Cosmic Clash,78,"    When Brainiac zaps Superman, Wonder Woman, and Green Lantern, Batman and Flash have to go back in time to save them.",2016,6.4,"Animation, Action, Adventure            "
Jack Whitehall: At Large,67,"    Fresh from hosting the Royal Variety Performance and starring in Bad Education and A League Of Their Own, this is your chance to catch Jack at his dynamic best.",2017,6.9,Comedy            
Quackerz,81,    The battle between ducks and humans for the place under the sun.,2016,4.4,"Animation, Adventure, Comedy            "
Yellow Fever,85,"    Asia Bradford was adopted from Korea by white people. She knows she's yellow. So stop asking her where she's ""from"" from.",2017,7.1,"Comedy, Drama            "
Kampterrein,94,"    The peace at a beautiful resort is being disturbed by a handful of very different characters - each with the own agenda, with hilarious results.",2017,7.6,Comedy            
Becca's Bunch,0,"    In Wagtail Woods one little bird, Becca, and her Bunch of friends, are ever ready for adventure. Becca, a happy bobble hat wearing bird sees adventure in every situation and as a result ...                See full summary »",2018,8.0,"Animation, Adventure, Comedy            "
Kevin Smith: Silent But Deadly,57,"    Kevin Smith is anything but quiet in this new comedy special that was recorded an hour before his heart attack in February. Before he nearly died backstage, onstage he discusses his marriage, his kid and his work (or lack thereof).",2018,6.9,"Documentary, Comedy            "
Major Deal,65,"    When rapper Mike Massacre (Keraun Harris) is fired, his baby mama gives him an ultimatum: get signed by his 30th birthday or give up rap forever.",2016,5.4,Comedy            
DC Super Hero Girls: Intergalactic Games,77,"    Get ready for the Intergalactic Games; a friendly competition that aims to bring peace throughout the galaxy, but with these teams competing, it may get a little fierce! Facing off against ...                See full summary »",2017,5.4,"Animation, Action, Adventure            "
Moronga,93,"    ""A todo cerdo le llega su taquero..."" Surreal black comedy about lost kids and sick pigs.",2018,7.5,"Comedy, Mystery            "
Please Kill Mr. Know It All,87,    An anonymous advice columnist finds herself caught in an unlikely romance with the man who has been hired to kill her alter ego.,2012,4.8,"Comedy, Crime, Romance            "
Theo Von: No Offense,67,"    Southern comedian Theo Von offers up a twisted take on his dating mishaps, meeting Brad Pitt, chasing down fugitive chimpanzees and more.",2016,5.6,"Documentary, Comedy            "
Balas & Bolinhos: O Último Capítulo,129,"    Tone, the leader of the gang, returns home after sometime abroad, to try to save his father's life that is on the verge of death, and needs a liver transplant to survive. For this task he ...                See full summary »",2012,7.3,"Action, Adventure, Comedy            "
Portal to Hell!!!,12,"    A crusty and recluse superintendent is thrown into the ultimate fight against evil when a couple of cultists open a portal to the ancient and mysical city of R'lyeh, awakening slumbering god.",2015,7.0,"Short, Adventure, Comedy            "
Silent But Deadly,80,"    Thomas Capper is an unconventional and mysterious serial killer who takes aim at a Hollywood film set, by unleashing his own brand of retribution on the cast and crew.",2011,3.2,"Comedy, Horror            "
Terror Toons 3,71,    Picking up exactly where the original left off. This 3rd installment tells the tale of Cindy and her little sister Candy fighting the good fight with the help of their friends against evil ...                See full summary »,2015,4.6,"Comedy, Fantasy, Horror            "
Somewhere Slow,96,"    When Anna Thompson gets mixed up in a convenience store robbery, she makes a split-second decision to walk out of her life and into the unknown. On her travels, she meets Travis, a teenage drifter on his own journey of self-discovery.",2013,5.3,"Comedy, Drama, Romance            "
D-Frag!,0,    A high-school delinquent is shanghaied into joining a game development club by four not-so-normal girls.,2014,7.4,"Animation, Comedy            "
The Fog of Courage,8,    Proposed CGI pilot for a revival of Courage the Cowardly Dog (1999) show. Courage unearths a cursed amulet which unleashes the furious spirit of a dead man who wants it back in order to be reunited with his lost love once again.,2014,7.5,"Animation, Short, Adventure            "
The Cocksure Lads Movie,96,"    A Britpop band from England called The Cocksure Lads, land in Toronto to kickoff their first-ever North American tour. Ten minutes after arriving, they get into a fight over royalties and ...                See full summary »",2014,7.1,"Comedy, Drama, Musical            "
How to Lose Your Virginity,67,"    It has launched both purity balls and porn franchises, defines a young woman's morality-but has no medical definition. Enter the magical world of virginity, where a white wedding dress can ...                See full summary »",2013,6.2,"Documentary, Comedy, News            "
Goat Simulator,0,"    Goat Simulator is a open world, third-person perspective game in which the player explores a suburban setting as a goat. Jump, run, bash things, and lick objects.",2014,5.7,"Action, Comedy, Crime            "
Phone Swap,110,"    Mary, a fashion designer, and Akin, her arrogant boss, swap their phones by accident in a busy airport and must now carry out each other's assignments.",2012,6.0,Comedy            
DRIB,88,    The inside story of an energy drink marketing ploy gone wrong.,2017,6.4,"Comedy, Drama            "
The Mimic,25,"    A man with an extraordinary talent, being able to impersonate celebrities, discovers he has a son and tries to make up for lost time.",2013,7.6,Comedy            
The Swan Princess: Royally Undercover,79,"    After mysterious visitors arrive in the Kingdom, Princess Alise, Lucas and their friends go undercover on a secret spy adventure to see if they can be trusted. They will need all of their ...                See full summary »",2017,5.1,"Animation, Adventure, Comedy            "
Minions: Mini-Movie - Competition,4,    Two minions get in a competition.,2015,6.7,"Animation, Short, Action            "
The Royal Bodyguard,0,    A former soldier is brought out of retirement and put in charge of Royal security but he turns out to be the worst possible appointment as he is totally out of his depth.,2011,4.3,"Action, Comedy            "
Amanda and the Fox,88,"    Ten year old Amanda desperately wants a dog but her Dad won't have it. When she finds a young fox, she and her friend Maggie conspire to keep it as a pet. Little do they know the trouble ...                See full summary »",2018,5.9,"Comedy, Family            "
Highway,77,"    Two marijuana-loving brothers, Earl and Ray Ray, embark on a journey in search of a mythical highway in Kentucky, which they believe will lead them to ""marijuana nirvana"".",2012,3.4,Comedy            
The Hamster,12,"    A father buys his young daughter a pet hamster. When the hamster dies, they have a frank discussion about death, life, and humanity's often futile search for meaning in the universe.",2016,4.9,"Short, Comedy, Drama            "
The Elephant King,77,"    After being humiliated by others, ""Shadfil"" goes through ups and downs in so many adventures to finally win everyone's heart and become the real elephant king.",2017,5.0,"Animation, Adventure, Comedy            "
Honeymoon for One,90,    A woman finds out her fiancé has been cheating on her so she ends her engagement just a week before the wedding. She embarks on an unexpected adventure when she goes on her honeymoon to a beautiful Irish castle estate - alone.,2011,5.4,"Comedy, Romance            "
Books,30,    Lucas Frost is a former All-American with a Stanford PhD and a sweet gig teaching literature at Westwood University. His younger brother Eddie is a gambler with a dusty old trailer in the ...                See full summary »,2011,7.9,"Comedy, Drama            "
Série Noire,24,    Two TV writers whose critically savaged police show is a surprise hit decide that they need real criminal experiences to spice up their second season.,2014,7.8,"Comedy, Crime, Drama            "
The Oatmeal Man,81,"    Six best friends decide to make an impulse trip to Las Vegas in hopes of mending Santi and Annie's dying relationship. When Clive decides to stage a breakdown so Santi can ""save the day"", ...                See full summary »",2014,3.4,"Comedy, Horror, Sci-Fi            "
Operation Cupcake,88,"    When Army Colonel Griff Carson returns home from Germany on a two-month leave, he considers retiring if he doesn't get promoted to General. Being away on deployment has been hard on Griff, ...                See full summary »",2012,5.7,Comedy            
Periods.,72,"    Featurung Zachary Quinto (Star Trek 2, Margin Call), Penn Badgley (Easy A, Gossip Girl), Willie Garson (White Collar), and youtube star Grace Helbig, this raucous comedy chronicles the ...                See full summary »",2012,7.7,Comedy            
Game Night: The Mini-Series,0,    A group of friends try to get through their weekly game night but drama seems to always get in the way.,2018,0,Comedy            
A Place to Be,113,"    Set against the background of a broken U.S. immigration system, En Algun Lugar is a love story between two young men, Abel & Diego. When tragedy strikes and Diego's immigration status is ...                See full summary »",2017,6.4,"Comedy, Drama, Romance            "
Game Night,6,Add a Plot,2014,5.4,"Short, Comedy, Horror            "
A Financial Engagement,8,    A hardworking college girl marries her deadbeat ex-boyfriend in order to get in-state tuition.,2016,8.4,"Short, Comedy            "
Angels in Notting Hill,99,"    Angels and man and the angel in man. The difficulties of an inexperienced young angel with an unwilling, stubborn client.",2015,7.2,"Comedy, Drama, Fantasy            "
Breaking News,0,"    In this newsroom, breaking means losing. Our reporters don't know what's about to be on the teleprompter, and every laugh is a point against them.",2018,8.3,"Comedy, Reality-TV            "
Yellow Scare,0,    The time: World War II. Hitler and his heinous henchmen join forces with the Japanese and a mysterious evil leader to create a doomsday weapon that will end the war once and for all. The ...                See full summary »,2017,8.5,Comedy            
"Stay Filthy, Cali",2,"    Non-traditional PSA web-series in the form of six short raunchy comedic vignettes made to raise awareness of the water shortage in California. In each episode, the narrator (Bruce Campbell) encourages the viewers to stop wasting water.",2015,7.8,"Short, Comedy            "
Lonely Planet,24,"    While on a temporary assignment in Barcelona, a restless travel guide writer meets a tall dark stranger who challenges her to live in the moment... with him.",2014,7.8,"Short, Comedy, Drama            "
Fuuka,24,"    Yuu Haruna just moved into town and loves to use Twitter. Out on his way to buy dinner, he bumps into a mysterious girl, Fuuka Akitsuki, who breaks his phone thinking he was trying to take ...                See full summary »",2017,6.3,"Animation, Comedy, Drama            "
Lego Scooby-Doo! Knight Time Terror,22,    The Scooby Gang go to the grand reopening of Grimsly Mansion and find themselves in a mystery to find a lost treasure.,2015,6.6,"Animation, Short, Comedy            "
Corner Shop Show,60,"    Life hasn't always gone well for Malik (Islah Abdur-Rahman) growing up, but he finally has the chance to redeem himself when his Father leaves him in charge of their family business - the ...                See full summary »",2014,8.3,Comedy            
Gal Pals,0,"    Season one follows BEE, a jaded girl who plays a self-destructive game of hooking up with as many straight girls as possible, much to the disapproval of her best friend and roommate, OLIVIA...                See full summary »",2017,7.9,Comedy            
