title,runtime,des,date,genre,cast,director,vote,gross,rating
Blade Runner 2049,164,"    A young blade runner's discovery of a long-buried secret leads him to track down former blade runner Rick Deckard, who's been missing for thirty years.",2017,"Action, Drama, Mystery            ","Harrison Ford, Ryan Gosling, Ana de Armas, Dave Bautista",Denis Villeneuve,407168,$92.05M,8.0
Guardians of the Galaxy,121,    A group of intergalactic criminals must pull together to stop a fanatical warrior with plans to purge the universe.,2014,"Action, Adventure, Comedy            ","Chris Pratt, Vin Diesel, Bradley Cooper, Zoe Saldana",James Gunn,989368,$333.18M,8.0
John Wick,101,    An ex-hit-man comes out of retirement to track down the gangsters that killed his dog and took everything from him.,2014,"Action, Crime, Thriller            ","Keanu Reeves, Michael Nyqvist, Alfie Allen, Willem Dafoe","Chad Stahelski, David Leitch",490336,$43.04M,7.4
Man of Steel,143,"    Clark Kent is an alien who as a child was evacuated from his dying world and came to Earth, living as a normal human. But when survivors of his alien home invade Earth, he must reveal himself to the world.",2013,"Action, Adventure, Sci-Fi            ","Henry Cavill, Amy Adams, Michael Shannon, Diane Lane",Zack Snyder,662396,$291.05M,7.1
Agents of S.H.I.E.L.D.,45,"    The missions of the Strategic Homeland Intervention, Enforcement and Logistics Division.",2013,"Action, Adventure, Drama            ","Clark Gregg, Ming-Na Wen, Brett Dalton, Iain De Caestecker",,188292,,7.5
Thor: Ragnarok,130,"    Imprisoned on the planet Sakaar, Thor must race against time to return to Asgard and stop Ragnarök, the destruction of his world, at the hands of the powerful and ruthless villain Hela.",2017,"Action, Adventure, Comedy            ","Chris Hemsworth, Tom Hiddleston, Cate Blanchett, Mark Ruffalo",Taika Waititi,526622,$315.06M,7.9
Suicide Squad,123,    A secret government agency recruits some of the most dangerous incarcerated super-villains to form a defensive task force. Their first mission: save the world from the apocalypse.,2016,"Action, Adventure, Fantasy            ","Will Smith, Jared Leto, Margot Robbie, Viola Davis",David Ayer,558061,$325.10M,6.0
Spectre,148,"    A cryptic message from James Bond's past sends him on a trail to uncover the exsistence of a sinister organisation named SPECTRE. With a new threat dawning, Bond learns the terrible truth about the author of all his pain in his most recent missions.",2015,"Action, Adventure, Thriller            ","Daniel Craig, Christoph Waltz, Léa Seydoux, Ralph Fiennes",Sam Mendes,362725,$200.07M,6.8
Justice League,120,"    Fueled by his restored faith in humanity and inspired by Superman's selfless act, Bruce Wayne enlists the help of his new-found ally, Diana Prince, to face an even greater enemy.",2017,"Action, Adventure, Fantasy            ","Ben Affleck, Gal Gadot, Jason Momoa, Ezra Miller",Zack Snyder,350356,$229.02M,6.4
Designated Survivor,60,    A low-level Cabinet member becomes President of the United States after a catastrophic attack kills everyone above him in the line of succession.,2019,"Action, Drama, Mystery            ","Kiefer Sutherland, Adan Canto, Italia Ricci, Kal Penn",,67265,,7.6
Immortals,110,"    Theseus is a mortal man chosen by Zeus to lead the fight against the ruthless King Hyperion, who is on a rampage across Greece to obtain a weapon that can destroy humanity.",2011,"Action, Drama, Fantasy            ","Henry Cavill, Mickey Rourke, John Hurt, Stephen Dorff",Tarsem Singh,155528,$83.50M,6.0
Night Hunter,98,"    A weathered Lieutenant, his police force, and a local vigilante are all caught up in a dangerous scheme involving a recently arrested, troubled man who's linked to years of female abductions and murders.",2018,"Action, Crime, Drama            ","Henry Cavill, Ben Kingsley, Alexandra Daddario, Stanley Tucci",David Raymond,7155,,5.8
DC's Legends of Tomorrow,42,"    Time-travelling rogue Rip Hunter has to recruit a rag-tag team of heroes and villains to help prevent an apocalypse that could impact not only Earth, but all of time.",2016,"Action, Adventure, Drama            ","Caity Lotz, Brandon Routh, Amy Louise Pemberton, Dominic Purcell",,84759,,6.8
SEAL Team,43,"    The lives of the elite Navy SEALs as they train, plan and execute the most dangerous, high-stakes missions our country can ask.",2017,"Action, Drama, War            ","David Boreanaz, Max Thieriot, Jessica Paré, Neil Brown Jr.",,12741,,7.4
Chicago P.D.,43,"    Follows District 21 of the Chicago Police Department, which is made up of two distinctly different groups: the uniformed cops and the Intelligence Unit.",2014,"Action, Crime, Drama            ","Jason Beghe, Jesse Lee Soffer, Patrick John Flueger, Marina Squerciati",,24007,,8.1
Ready Player One,140,"    When the creator of a virtual reality called the OASIS dies, he makes a posthumous challenge to all OASIS users to find his Easter Egg, which will give the finder his fortune and control of his world.",2018,"Action, Adventure, Sci-Fi            ","Tye Sheridan, Olivia Cooke, Ben Mendelsohn, Lena Waithe",Steven Spielberg,325541,$137.69M,7.5
Deadpool 2,119,"    Foul-mouthed mutant mercenary Wade Wilson (a.k.a. Deadpool), brings together a team of fellow mutant rogues to protect a young boy with supernatural abilities from the brutal, time-traveling cyborg Cable.",2018,"Action, Adventure, Comedy            ","Ryan Reynolds, Josh Brolin, Morena Baccarin, Julian Dennison",David Leitch,431270,$324.59M,7.7
Black Panther,134,"    T'Challa, heir to the hidden but advanced kingdom of Wakanda, must step forward to lead his people into a new future and must confront a challenger from his country's past.",2018,"Action, Adventure, Sci-Fi            ","Chadwick Boseman, Michael B. Jordan, Lupita Nyong'o, Danai Gurira",Ryan Coogler,558596,$700.06M,7.3
Dunkirk,106,"    Allied soldiers from Belgium, the British Empire, and France are surrounded by the German Army, and evacuated during a fierce battle in World War II.",2017,"Action, Drama, History            ","Fionn Whitehead, Barry Keoghan, Mark Rylance, Tom Hardy",Christopher Nolan,493796,$188.37M,7.9
Wonder Woman,141,"    When a pilot crashes and tells of conflict in the outside world, Diana, an Amazonian warrior in training, leaves home to fight a war, discovering her full powers and true destiny.",2017,"Action, Adventure, Fantasy            ","Gal Gadot, Chris Pine, Robin Wright, Lucy Davis",Patty Jenkins,512294,$412.56M,7.4
The Man from U.N.C.L.E.,116,"    In the early 1960s, CIA agent Napoleon Solo and KGB operative Illya Kuryakin participate in a joint mission against a mysterious criminal organization, which is working to proliferate nuclear weapons.",2015,"Action, Adventure, Comedy            ","Henry Cavill, Armie Hammer, Alicia Vikander, Elizabeth Debicki",Guy Ritchie,248848,$45.45M,7.3
Red Sparrow,140,"    Ballerina Dominika Egorova is recruited to 'Sparrow School,' a Russian intelligence service where she is forced to use her body as a weapon. Her first mission, targeting a C.I.A. agent, threatens to unravel the security of both nations.",2018,"Action, Drama, Thriller            ","Jennifer Lawrence, Joel Edgerton, Matthias Schoenaerts, Charlotte Rampling",Francis Lawrence,148389,$46.87M,6.6
9-1-1,43,"    Explores the high-pressure experiences of the first responders who are thrust into the most frightening, shocking and heart-stopping situations.",2018,"Action, Drama, Thriller            ","Angela Bassett, Peter Krause, Oliver Stark, Aisha Hinds",,16091,,7.7
John Wick: Chapter 2,122,"    After returning to the criminal underworld to repay a debt, John Wick discovers that a large bounty has been put on his life.",2017,"Action, Crime, Thriller            ","Keanu Reeves, Riccardo Scamarcio, Ian McShane, Ruby Rose",Chad Stahelski,326725,$92.03M,7.5
Van Helsing,60,"    Vanessa Helsing, distant relative of famous vampire hunter Abraham Van Helsing, is resurrected only to find that vampires have taken over the world.",2016,"Action, Drama, Fantasy            ","Kelly Overton, Jonathan Scarfe, Aleks Paunovic, Vincent Gale",,15236,,6.2
The Dark Knight Rises,164,"    Eight years after the Joker's reign of anarchy, Batman, with the help of the enigmatic Catwoman, is forced from his exile to save Gotham City from the brutal guerrilla terrorist Bane.",2012,"Action, Thriller            ","Christian Bale, Tom Hardy, Anne Hathaway, Gary Oldman",Christopher Nolan,1431228,$448.14M,8.4
The Revenant,156,    A frontiersman on a fur trading expedition in the 1820s fights for survival after being mauled by a bear and left for dead by members of his own hunting team.,2015,"Action, Adventure, Biography            ","Leonardo DiCaprio, Tom Hardy, Will Poulter, Domhnall Gleeson",Alejandro G. Iñárritu,650605,$183.64M,8.0
King Arthur: Legend of the Sword,126,"    Robbed of his birthright, Arthur comes up the hard way in the back alleys of the city. But once he pulls the sword from the stone, he is forced to acknowledge his true legacy - whether he likes it or not.",2017,"Action, Adventure, Drama            ","Charlie Hunnam, Astrid Bergès-Frisbey, Jude Law, Djimon Hounsou",Guy Ritchie,177108,$39.18M,6.7
Transformers: The Last Knight,154,"    A deadly threat from Earth's history reappears, and a hunt for a lost artifact takes place between Autobots and Decepticons, while Optimus Prime encounters his creator in space.",2017,"Action, Adventure, Sci-Fi            ","Mark Wahlberg, Anthony Hopkins, Josh Duhamel, Laura Haddock",Michael Bay,125693,$130.17M,5.2
Guardians of the Galaxy Vol. 2,136,"    The Guardians struggle to keep together as a team while dealing with their personal family issues, notably Star-Lord's encounter with his father the ambitious celestial being Ego.",2017,"Action, Adventure, Comedy            ","Chris Pratt, Zoe Saldana, Dave Bautista, Vin Diesel",James Gunn,518143,$389.81M,7.6
The Purge,60,"    Set in an altered United States, several unrelated people discover how far they will go to survive a night where all crime is legal for 12 hours.",2018,"Action, Drama, Horror            ","Gabriel Chavarria, Derek Luke, Hannah Emily Anderson, Max Martini",,9337,,6.4
Avengers: Age of Ultron,141,"    When Tony Stark and Bruce Banner try to jump-start a dormant peacekeeping program called Ultron, things go horribly wrong and it's up to Earth's mightiest heroes to stop the villainous Ultron from enacting his terrible plan.",2015,"Action, Adventure, Sci-Fi            ","Robert Downey Jr., Chris Evans, Mark Ruffalo, Chris Hemsworth",Joss Whedon,694812,$459.01M,7.3
Snowpiercer,126,"    In a future where a failed climate-change experiment has killed all life except for the lucky few who boarded the Snowpiercer, a train that travels around the globe, a new class system emerges.",2013,"Action, Drama, Sci-Fi            ","Chris Evans, Jamie Bell, Tilda Swinton, Ed Harris",Bong Joon Ho,256023,$4.56M,7.1
Spider-Man: Homecoming,133,"    Peter Parker balances his life as an ordinary high school student in Queens with his superhero alter-ego Spider-Man, and finds himself on the trail of a new menace prowling the skies of New York City.",2017,"Action, Adventure, Sci-Fi            ","Tom Holland, Michael Keaton, Robert Downey Jr., Marisa Tomei",Jon Watts,466458,$334.20M,7.4
Mad Max: Fury Road,120,"    In a post-apocalyptic wasteland, a woman rebels against a tyrannical ruler in search for her homeland with the aid of a group of female prisoners, a psychotic worshiper, and a drifter named Max.",2015,"Action, Adventure, Sci-Fi            ","Tom Hardy, Charlize Theron, Nicholas Hoult, Zoë Kravitz",George Miller,812921,$154.06M,8.1
Attack on Titan,24,"    After his hometown is destroyed and his mother is killed, young Eren Yeager vows to cleanse the earth of the giant humanoid Titans that have brought humanity to the brink of extinction.",2013,"Animation, Action, Adventure            ","Marina Inoue, Yûki Kaji, Yui Ishikawa, Josh Grelle",,132855,,8.8
The Punisher,53,"    After the murder of his family, Marine veteran Frank Castle becomes the vigilante known as ""The Punisher,"" with only one goal in mind: to avenge them.",2019,"Action, Adventure, Crime            ","Jon Bernthal, Amber Rose Revah, Ben Barnes, Jason R. Moore",,161827,,8.5
Batman v Superman: Dawn of Justice,151,"    Fearing that the actions of Superman are left unchecked, Batman takes on the Man of Steel, while the world wrestles with what kind of a hero it really needs.",2016,"Action, Adventure, Sci-Fi            ","Ben Affleck, Henry Cavill, Amy Adams, Jesse Eisenberg",Zack Snyder,593734,$330.36M,6.5
Knightfall,60,    A look at the final days of the Knights Templar during the 14th century.,2017,"Action, Adventure, Drama            ","Tom Cullen, Pádraic Delaney, Simon Merrells, Julian Ovenden",,14181,,6.7
The Hunger Games,142,    Katniss Everdeen voluntarily takes her younger sister's place in the Hunger Games: a televised competition in which two teenagers from each of the twelve Districts of Panem are chosen at random to fight to the death.,2012,"Action, Adventure, Sci-Fi            ","Jennifer Lawrence, Josh Hutcherson, Liam Hemsworth, Stanley Tucci",Gary Ross,809594,$408.01M,7.2
Sucker Punch,110,    A young girl institutionalized by her abusive stepfather retreats to an alternative reality as a coping strategy and envisions a plan to help her escape.,2011,"Action, Adventure, Fantasy            ","Emily Browning, Vanessa Hudgens, Abbie Cornish, Jena Malone",Zack Snyder,222044,$36.39M,6.0
Jurassic World: Fallen Kingdom,128,"    When the island's dormant volcano begins roaring to life, Owen and Claire mount a campaign to rescue the remaining dinosaurs from this extinction-level event.",2018,"Action, Adventure, Sci-Fi            ","Chris Pratt, Bryce Dallas Howard, Rafe Spall, Justice Smith",J.A. Bayona,236659,$417.72M,6.2
Barry,30,    A hit man from the Midwest moves to Los Angeles and gets caught up in the city's theatre arts scene.,2018,"Action, Comedy, Crime            ","Bill Hader, Stephen Root, Sarah Goldberg, Anthony Carrigan",,32773,,8.3
Baby Driver,113,"    After being coerced into working for a crime boss, a young getaway driver finds himself taking part in a heist doomed to fail.",2017,"Action, Crime, Drama            ","Ansel Elgort, Jon Bernthal, Jon Hamm, Eiza González",Edgar Wright,392078,$107.83M,7.6
Captain America: The First Avenger,124,"    Steve Rogers, a rejected military soldier transforms into Captain America after taking a dose of a ""Super-Soldier serum"". But being Captain America comes at a price as he attempts to take down a war monger and a terrorist organization.",2011,"Action, Adventure, Sci-Fi            ","Chris Evans, Hugo Weaving, Samuel L. Jackson, Hayley Atwell",Joe Johnston,694506,$176.65M,6.9
Thor,115,"    The powerful but arrogant god Thor is cast out of Asgard to live amongst humans in Midgard (Earth), where he soon becomes one of their finest defenders.",2011,"Action, Adventure, Fantasy            ","Chris Hemsworth, Anthony Hopkins, Natalie Portman, Tom Hiddleston",Kenneth Branagh,707311,$181.03M,7.0
Valerian and the City of a Thousand Planets,137,"    A dark force threatens Alpha, a vast metropolis and home to species from a thousand planets. Special operatives Valerian and Laureline must race to identify the marauding menace and safeguard not just Alpha, but the future of the universe.",2017,"Action, Adventure, Fantasy            ","Dane DeHaan, Cara Delevingne, Clive Owen, Rihanna",Luc Besson,149224,$41.19M,6.5
Jurassic World,124,"    A new theme park, built on the original site of Jurassic Park, creates a genetically modified hybrid dinosaur, the Indominus Rex, which escapes containment and goes on a killing spree.",2015,"Action, Adventure, Sci-Fi            ","Chris Pratt, Bryce Dallas Howard, Ty Simpkins, Judy Greer",Colin Trevorrow,553386,$652.27M,7.0
The Avengers,143,    Earth's mightiest heroes must come together and learn to fight as a team if they are going to stop the mischievous Loki and his alien army from enslaving humanity.,2012,"Action, Adventure, Sci-Fi            ","Robert Downey Jr., Chris Evans, Scarlett Johansson, Jeremy Renner",Joss Whedon,1212849,$623.28M,8.0
Magnum P.I.,43,    An ex-Navy SEAL returns home from Afghanistan and uses his military skills to become a private investigator in Hawaii.,2018,"Action, Adventure, Crime            ","Jay Hernandez, Perdita Weeks, Zachary Knighton, Stephen Hill",,6836,,5.6
Logan,137,"    In a future where mutants are nearly extinct, an elderly and weary Logan leads a quiet life. But when Laura, a mutant child pursued by scientists, comes to him for help, he must get her to safety.",2017,"Action, Drama, Sci-Fi            ","Hugh Jackman, Patrick Stewart, Dafne Keen, Boyd Holbrook",James Mangold,593667,$226.28M,8.1
Looper,113,"    In 2074, when the mob wants to get rid of someone, the target is sent into the past, where a hired gun awaits - someone like Joe - who one day learns the mob wants to 'close the loop' by sending back Joe's future self for assassination.",2012,"Action, Crime, Drama            ","Joseph Gordon-Levitt, Bruce Willis, Emily Blunt, Paul Dano",Rian Johnson,511979,$66.49M,7.4
Kingsman: The Golden Circle,141,"    When their headquarters are destroyed and the world is held hostage, the Kingsman's journey leads them to the discovery of an allied spy organization in the United States. These two elite secret organizations must band together to defeat a common enemy.",2017,"Action, Adventure, Comedy            ","Taron Egerton, Colin Firth, Mark Strong, Channing Tatum",Matthew Vaughn,246498,$100.23M,6.7
Daredevil,54,"    A blind lawyer by day, vigilante by night. Matt Murdock fights the crime of New York as Daredevil.",2018,"Action, Crime, Drama            ","Charlie Cox, Vincent D'Onofrio, Deborah Ann Woll, Elden Henson",,340775,,8.6
Fury,134,"    A grizzled tank commander makes tough decisions as he and his crew fight their way across Germany in April, 1945.",2014,"Action, Drama, War            ","Brad Pitt, Shia LaBeouf, Logan Lerman, Michael Peña",David Ayer,395912,$85.82M,7.6
Blindspot,42,    Jane Doe is found in Times Square with no memory and mysterious tattoos on her body.,2015,"Action, Crime, Drama            ","Sullivan Stapleton, Jaimie Alexander, Rob Brown, Audrey Esparza",,62216,,7.4
Person of Interest,43,"    An ex-CIA agent and a wealthy programmer save lives via a surveillance AI that sends them the identities of civilians involved in impending crimes. However, the details of the crimes--including the civilians' roles--are left a mystery.",2016,"Action, Crime, Drama            ","Jim Caviezel, Taraji P. Henson, Kevin Chapman, Michael Emerson",,156058,,8.4
Venom,112,"    A failed reporter is bonded to an alien entity, one of many symbiotes who have invaded Earth. But the being takes a liking to Earth and decides to protect it.",2018,"Action, Sci-Fi, Thriller            ","Tom Hardy, Michelle Williams, Riz Ahmed, Scott Haze",Ruben Fleischer,317511,$213.52M,6.7
American Made,115,"    The story of Barry Seal, an American pilot who became a drug-runner for the CIA in the 1980s in a clandestine operation that would be exposed as the Iran-Contra Affair.",2017,"Action, Biography, Comedy            ","Tom Cruise, Domhnall Gleeson, Sarah Wright, Jesse Plemons",Doug Liman,142925,$51.34M,7.1
12 Strong,130,"    12 Strong tells the story of the first Special Forces team deployed to Afghanistan after 9/11; under the leadership of a new captain, the team must work with an Afghan warlord to take down the Taliban.",2018,"Action, Drama, History            ","Chris Hemsworth, Michael Shannon, Michael Peña, Navid Negahban",Nicolai Fuglsig,56008,$45.50M,6.5
Rise of the Guardians,97,"    When the evil spirit Pitch launches an assault on Earth, the Immortal Guardians team up to protect the innocence of children all around the world.",2012,"Animation, Action, Adventure            ","Hugh Jackman, Alec Baldwin, Isla Fisher, Chris Pine",Peter Ramsey,149555,$103.41M,7.3
Britannia,60,"    In 43 AD, the Roman Army returns to crush the Celtic heart of Britannia.",2017,"Action, Drama, Fantasy            ","Mackenzie Crook, David Morrissey, Nikolaj Lie Kaas, Eleanor Worthington-Cox",,10245,,6.7
Kingsman: The Secret Service,129,"    A spy organization recruits an unrefined, but promising street kid into the agency's ultra-competitive training program, just as a global threat emerges from a twisted tech genius.",2014,"Action, Adventure, Comedy            ","Colin Firth, Taron Egerton, Samuel L. Jackson, Michael Caine",Matthew Vaughn,560592,$128.26M,7.7
Iron Man Three,130,"    When Tony Stark's world is torn apart by a formidable terrorist called the Mandarin, he starts an odyssey of rebuilding and retribution.",2013,"Action, Adventure, Sci-Fi            ","Robert Downey Jr., Guy Pearce, Gwyneth Paltrow, Don Cheadle",Shane Black,716485,$409.01M,7.2
Divergent,139,"    In a world divided by factions based on virtues, Tris learns she's Divergent and won't fit in. When she discovers a plot to destroy Divergents, Tris and the mysterious Four must find out what makes Divergents dangerous before it's too late.",2014,"Action, Adventure, Mystery            ","Shailene Woodley, Theo James, Kate Winslet, Jai Courtney",Neil Burger,407776,$150.95M,6.7
Teen Wolf,41,    An average high school student and his best friend get caught up in some trouble causing him to receive a werewolf bite. As a result they find themselves in the middle of all sorts of dramas in Beacon Hills.,2017,"Action, Drama, Fantasy            ","Tyler Posey, Holland Roden, Dylan O'Brien, Linden Ashby",,118514,,7.6
Longmire,60,"    Walt Longmire is the dedicated and unflappable sheriff of Absaroka County, Wyoming. Widowed only a year, he is a man in psychic repair but buries his pain behind his brave face, unassuming grin and dry wit.",2017,"Action, Crime, Drama            ","Robert Taylor, Katee Sackhoff, Lou Diamond Phillips, Cassidy Freeman",,26766,,8.3
Assassin's Creed,115,"    Callum Lynch explores the memories of his ancestor Aguilar de Nerha and gains the skills of a Master Assassin, before taking on the secret Templar society.",2016,"Action, Adventure, Sci-Fi            ","Michael Fassbender, Marion Cotillard, Jeremy Irons, Brendan Gleeson",Justin Kurzel,172976,$54.65M,5.7
Queen of the South,42,    Teresa flees Mexico after her drug-runner boyfriend is murdered. Settling in Dallas she looks to become the country's reigning drug smuggler and to avenge her lover's murder.,2016,"Action, Crime, Drama            ","Alice Braga, Hemky Madera, Peter Gadiot, Veronica Falcón",,13688,,7.9
Ant-Man,117,"    Armed with a super-suit with the astonishing ability to shrink in scale but increase in strength, cat burglar Scott Lang must embrace his inner hero and help his mentor, Dr. Hank Pym, plan and pull off a heist that will save the world.",2015,"Action, Adventure, Comedy            ","Paul Rudd, Michael Douglas, Corey Stoll, Evangeline Lilly",Peyton Reed,528869,$180.20M,7.3
S.W.A.T.,43,    Follows a locally born and bred S.W.A.T. sergeant who is torn between loyalty to the streets and duty to his fellow officers when he's tasked to run a highly-trained unit that's the last stop for solving crimes in Los Angeles.,2017,"Action, Adventure, Crime            ","Shemar Moore, Alex Russell, Lina Esco, Kenny Johnson",,10993,,6.9
Sicario,121,    An idealistic FBI agent is enlisted by a government task force to aid in the escalating war against drugs at the border area between the U.S. and Mexico.,2015,"Action, Crime, Drama            ","Emily Blunt, Josh Brolin, Benicio Del Toro, Jon Bernthal",Denis Villeneuve,342491,$46.89M,7.6
Ocean's 8,110,    Debbie Ocean gathers an all-female crew to attempt an impossible heist at New York City's yearly Met Gala.,2018,"Action, Comedy, Crime            ","Sandra Bullock, Cate Blanchett, Anne Hathaway, Mindy Kaling",Gary Ross,158581,$140.22M,6.2
Game Night,100,    A group of friends who meet regularly for game nights find themselves entangled in a real-life mystery when the shady brother of one of them is seemingly kidnapped by dangerous gangsters.,2018,"Action, Comedy, Crime            ","Jason Bateman, Rachel McAdams, Kyle Chandler, Sharon Horgan","John Francis Daley, Jonathan Goldstein",178774,$69.18M,6.9
Baywatch,116,"    Devoted lifeguard Mitch Buchannon butts heads with a brash new recruit, as they uncover a criminal plot that threatens the future of the bay.",2017,"Action, Comedy, Crime            ","Dwayne Johnson, Zac Efron, Alexandra Daddario, Priyanka Chopra",Seth Gordon,147396,$58.06M,5.5
Into the Badlands,42,    A mighty warrior and a young boy search for enlightenment in a ruthless territory controlled by feudal barons.,2019,"Action, Adventure, Drama            ","Daniel Wu, Orla Brady, Emily Beecham, Aramis Knight",,37903,,8.0
X-Men: Apocalypse,144,"    In the 1980s the X-Men must defeat an ancient all-powerful mutant, En Sabah Nur, who intends to thrive through bringing destruction to the world.",2016,"Action, Adventure, Sci-Fi            ","James McAvoy, Michael Fassbender, Jennifer Lawrence, Nicholas Hoult",Bryan Singer,371613,$155.44M,6.9
A Good Day to Die Hard,98,"    John McClane travels to Russia to help out his seemingly wayward son, Jack, only to discover that Jack is a CIA operative working undercover, causing the father and son to team up against underworld forces.",2013,"Action, Thriller            ","Bruce Willis, Jai Courtney, Sebastian Koch, Mary Elizabeth Winstead",John Moore,191908,$67.35M,5.3
Dragged Across Concrete,159,"    Once two overzealous cops get suspended from the force, they must delve into the criminal underworld to get their proper compensation.",2018,"Action, Crime, Drama            ","Mel Gibson, Vince Vaughn, Tory Kittles, Michael Jai White",S. Craig Zahler,26154,,7.0
Final Space,30,    An astronaut named Gary and his planet-destroying sidekick called Mooncake embark on serialized journeys through space in order to unlock the mystery of where the universe actually ends and if it actually does exist.,2018,"Animation, Action, Adventure            ","Fred Armisen, Tom Kenny, Olan Rogers, Tika Sumpter",,26925,,8.4
Steven Universe,11,"    A team of intergalactic warriors fights to protect the universe, but the combination of three highly trained beings and one quirky young boy leaves the team struggling to overcome the dangerous scenarios that are put in front of them.",2013,"Animation, Action, Adventure            ","Zach Callison, Deedee Magno, Michaela Dietz, Estelle",,22762,,8.3
Den of Thieves,140,    An elite unit of the LA County Sheriff's Dept. and the state's most successful bank robbery crew clash as the outlaws plan a seemingly impossible heist on the Federal Reserve Bank.,2018,"Action, Crime, Drama            ","Gerard Butler, Pablo Schreiber, O'Shea Jackson Jr., 50 Cent",Christian Gudegast,77508,$44.95M,7.0
Pirates of the Caribbean: Dead Men Tell No Tales,129,    Captain Jack Sparrow (Johnny Depp) searches for the trident of Poseidon while being pursued by an undead sea Captain and his crew.,2017,"Action, Adventure, Fantasy            ","Johnny Depp, Geoffrey Rush, Javier Bardem, Orlando Bloom","Joachim Rønning, Espen Sandberg",240478,$172.56M,6.6
Jessica Jones,56,"    Following the tragic end of her brief superhero career, Jessica Jones tries to rebuild her life as a private investigator, dealing with cases involving people with remarkable abilities in New York City.",2019,"Action, Crime, Drama            ","Krysten Ritter, Rachael Taylor, Eka Darville, Carrie-Anne Moss",,182932,,8.0
Banshee,60,"    An ex-con assumes the identity of a murdered sheriff in the small town of Banshee, Pennsylvania, where he has some unfinished business.",2016,"Action, Crime, Drama            ","Antony Starr, Ivana Milicevic, Ulrich Thomsen, Frankie Faison",,79059,,8.4
Doctor Strange,115,"    While on a journey of physical and spiritual healing, a brilliant neurosurgeon is drawn into the world of the mystic arts.",2016,"Action, Adventure, Fantasy            ","Benedict Cumberbatch, Chiwetel Ejiofor, Rachel McAdams, Benedict Wong",Scott Derrickson,548356,$232.64M,7.5
Edge of Tomorrow,113,"    A soldier fighting aliens gets to relive the same day over and over again, the day restarting every time he dies.",2014,"Action, Sci-Fi            ","Tom Cruise, Emily Blunt, Bill Paxton, Brendan Gleeson",Doug Liman,564205,$100.21M,7.9
Incredibles 2,118,"    The Incredibles hero family takes on a new mission, which involves a change in family roles: Bob Parr (Mr Incredible) must manage the house while his wife Helen (Elastigirl) goes out to save the world.",2018,"Animation, Action, Adventure            ","Craig T. Nelson, Holly Hunter, Sarah Vowell, Huck Milner",Brad Bird,222736,$608.58M,7.7
Captain America: Civil War,147,    Political involvement in the Avengers' affairs causes a rift between Captain America and Iron Man.,2016,"Action, Adventure, Sci-Fi            ","Chris Evans, Robert Downey Jr., Scarlett Johansson, Sebastian Stan","Anthony Russo, Joe Russo",615243,$408.08M,7.8
Star Wars Resistance,30,"    Kazuda Xiono, a young pilot for the Resistance, is tasked with a top secret mission to investigate the First Order, a growing threat in the galaxy.",2018,"Animation, Action, Adventure            ","Christopher Sean, Josh Brener, Scott Lawrence, Suzie McGrath",,2939,,4.8
Legion,60,"    David Haller is a troubled young man diagnosed as schizophrenic, but after a strange encounter, he discovers special powers that will change his life forever.",2019,"Action, Drama, Sci-Fi            ","Dan Stevens, Rachel Keller, Aubrey Plaza, Bill Irwin",,77090,,8.3
Star Trek Beyond,122,"    The crew of the USS Enterprise explores the furthest reaches of uncharted space, where they encounter a new ruthless enemy, who puts them, and everything the Federation stands for, to the test.",2016,"Action, Adventure, Sci-Fi            ","Chris Pine, Zachary Quinto, Karl Urban, Zoe Saldana",Justin Lin,215933,$158.85M,7.1
Cloud Atlas,172,"    An exploration of how the actions of individual lives impact one another in the past, present and future, as one soul is shaped from a killer into a hero, and an act of kindness ripples across centuries to inspire a revolution.",2012,"Action, Drama, Mystery            ","Tom Hanks, Halle Berry, Hugh Grant, Hugo Weaving","Tom Tykwer, Lana Wachowski, Lilly Wachowski",332514,$27.11M,7.4
Shadowhunters,42,"    After her mother disappears, Clary must venture into the dark world of demon hunting, and embrace her new role among the Shadowhunters.",2019,"Action, Drama, Fantasy            ","Katherine McNamara, Dominic Sherwood, Alberto Rosende, Matthew Daddario",,47971,,6.6
Cobra Kai,30,"    Decades after their 1984 All Valley Karate Tournament bout, a middle-aged Daniel LaRusso and Johnny Lawrence find themselves martial-arts rivals again.",2018,"Action, Comedy, Drama            ","Xolo Maridueña, Ralph Macchio, William Zabka, Courtney Henggeler",,38116,,8.8
Men in Black 3,106,    Agent J travels in time to M.I.B.'s early days in 1969 to stop an alien from assassinating his friend Agent K and changing history.,2012,"Action, Adventure, Comedy            ","Will Smith, Tommy Lee Jones, Josh Brolin, Jemaine Clement",Barry Sonnenfeld,320376,$179.02M,6.8
Shooter,60,"    A conspiracy thriller that follows the journey of Bob Lee Swagger, a highly-decorated veteran who is coaxed back into action to prevent a plot to kill the President.",2018,"Action, Drama            ","Ryan Phillippe, Shantel VanSanten, Cynthia Addai-Robinson, Omar Epps",,27987,,7.5
Olympus Has Fallen,119,    Disgraced Secret Service agent Mike Banning finds himself trapped inside the White House in the wake of a terrorist attack and works with national security to rescue the President from his kidnappers.,2013,"Action, Thriller            ","Gerard Butler, Aaron Eckhart, Morgan Freeman, Angela Bassett",Antoine Fuqua,244888,$98.93M,6.5
