title,runtime,des,date,rating,genre
Debbie Does Damnation,63,    Debbie goes to hell after she commits suicide. When she gets there she finds herself in the middle of a power struggle. The Devil asks her to get his horns back so that he can regain control of his realm.,1999,6.4,"Animation, Action, Adventure            "
Excessive Force II: Force on Force,88,"    Stacie Randall plays Harley, a Special Forces agent-turned-investigator, who arrives on the scene of an apparent mob hit to help the local police. In actuality, she's hunting down Francis ...                See full summary »",1995,4.3,"Action, Drama            "
Payday,88,Add a Plot,2013,7.4,Action            
Against the Law,90,"    A trigger-happy outlaw goes on the run and a burned out, disillusioned cop gives chase. They end up head-to-head in a Los Angeles shoot out.",1997,4.3,"Action, Crime, Thriller            "
Devil's Angels,84,"    An exiled band of Hell's Angels strike a bargain with the Sheriff of a local town, let them stay and the town is safe. But a local girl strays into their lair and sparks off a full scale Angel war.",1967,5.0,"Action, Crime, Drama            "
Bagdad,82,"    An English-educated Bedouin princess returns to Bagdad to find her father murdered, a corrupt ruling Pasha in charge and various local factions warring for control of the Caliphate.",1949,5.4,"Action, Adventure, Fantasy            "
Trancers 6,88,    Trancer hunter Jack Deth travels through time and awakens in the body of his daughter. And now he must save himself (her body) and the world from a new a deadly breed of Trancers.,2002,4.1,"Action, Horror, Sci-Fi            "
Caribe Road,88,"    A web series that follows the story of U.S. special forces commander, Mark Caribe, who is hell bent on starting a new life away from the military after a covert mission goes terribly wrong....                See full summary »",2011,8.1,"Action, Drama            "
Attraction to Paris,88,"    A college girl, studying abroad in Europe, stumbles upon a murder in progress, orchestrated by a terror cell, putting her life in danger as the main witness.",0,0,Action            
Panther Girl of the Kongo,167,"    Jean Evans of an international wildlife foundation has made herself at home in Africa as the elephant-riding, vine-swinging, miniskirted 'Panther Girl.' On safari to film animals, Jean ...                See full summary »",1955,4.9,"Action, Sci-Fi            "
Blizhniy Boy: The Ultimate Fighter,105,    The son of a rich businessman who has ties with the Russian mob. But the mob sets up his family and forced the young guy at fighting in martial arts tournament.,2007,5.7,Action            
The Cloth,88,    A godless man is recruited by a secret organization who works to combat demonic possessions in order to prepare a new generation in the battle against evil forces.,2013,2.5,"Action, Fantasy, Horror            "
Johnny Z,90,"    Johnny Z is a horror-action feature film about a half human, half zombie named Johnny who, under the guidance of a martial arts master seeks vengeance on the evil corporation that created him.",2019,0,"Action, Horror            "
Payne & Redemption,120,    The story revolves around a guilt riddent NYC detective turned DEA agent. When his family gets murdered by henchmen of drug dealer cum mafia don.,2020,0,"Action, Crime, Drama            "
Paladins,120,Add a Plot,2016,7.0,Action            
Point of Impact,96,"    Jack David (Pare) is a tough, outspoken cop who finds himself wrongly accused for the death of a fellow agent by the depraved and power hungry chief of Miami Customs, Martin Cullen (Ian ...                See full summary »",1993,3.2,"Action, Crime, Drama            "
Mistrial,89,"    A community activist charged with the of killing two cops, one of them his ex-wife, is found not guilty due to lack of evidence. The arresting detective takes the judge, jury, and defendant...                See full summary »",1996,5.7,"Action, Drama, Thriller            "
The Venetian Affair,89,"    Former CIA man, Bill Fenner, now a downbeat, loner journalist, is sent to Venice to investigate the shock suicide bombing by an American diplomat at a peace conference.",1966,5.3,"Action, Thriller            "
Luigi Meets a Combine Soldier,11,"    Out of the ordinary, our Italian plumber Luigi encounters a hostile alien soldier with the intentions of harming the Mario brothers. It is up to Luigi and Mario to stop the Combine Soldier from wreaking havoc and destruction.",2016,0,"Animation, Short, Action            "
Slipstream,89,    A scientist goes to a bank to meet a pretty bank-teller. His time-machine allows him to go 10 minutes back in time and correct his approaches to her. He's shadowed by 2 FBI agents and the bank gets robbed.,2005,4.6,"Action, Sci-Fi, Thriller            "
Fire Twister,85,"    When ex-firefighter Scott Nylander and a group of ecologists approach a silo filled with oil to hang a banner with an eco-message, they suddenly realize they came to the wrong place at the ...                See full summary »",2015,2.5,"Action, Adventure, Drama            "
42nd Street Forever: Blu-ray Edition,225,"    Over 80 trailers and over three hours from the first two DVDs and some new trailers are contained in this edition covering the gamut of violence, motorcycles, revenge, and learning some secrets to living.",2012,7.8,"Action, Horror, Sci-Fi            "
Secret Agent Man,86,Add a Plot,2000,6.2,"Action, Thriller            "
Westbound,72,    In 1864 Capt. John Hayes goes to Colorado to take over the stagecoach line and keep the flow of Western gold flowing and help the North win the Civil War.,1959,6.6,"Action, Romance, War            "
Hero: 108,72,"    Big Green, a peacekeeping force of superhumans and animals, work to establish peace between the kingdoms of humans and animals.",2012,5.4,"Animation, Action, Adventure            "
Plunder of the Sun,81,    American adventurer gets involved in archaeological artifact smuggling and treasure hunting in Mexico.,1953,6.5,"Action, Adventure, Drama            "
Osombie,92,"    The story follows Dusty, a yoga instructor from Colorado, who is on a desperate rescue mission to save her crazy brother Derek, a conspiracy theorist who is convinced Osama bin Laden is ...                See full summary »",2012,3.6,"Action, Horror            "
"Monsters, Inc.",92,    Join Mike and Sulley as they try to put Boo back to her door.,2001,7.5,"Action, Adventure, Family            "
The Driving Dead,92,"    In a post apocalyptic Illinois, tough men survive against zombies utilizing an ingeniously put- together vehicle to move, explore, defend and fight. Prepared with rotating machine guns and ...                See full summary »",2014,6.7,"Short, Action, Horror            "
Crash Dive,90,"    The crew of the nuclear submarine USS Ulysses rescues supposed victims of a boat disaster, but the victims turn out to be terrorists intent on capturing nuclear weapons aboard the sub. Only...                See full summary »",1996,4.3,"Action, Drama, Thriller            "
Mandie and the Cherokee Treasure,104,"    When Uncle John forbids Mandie (Lexi Johnson) from joining his dangerous quest to keep an old promise, Mandie and her newfound Mother take matters into their own hands. Joined by friends, ...                See full summary »",2010,4.8,"Action, Adventure, Family            "
In God's Hands,96,"    Three pro surfers - gifted Shane, once-great Mickey and rising young star Keoni travel to Madagascar, Bali and Hawaii in search for the ultimate wave.",1998,5.7,"Action, Drama, Sport            "
Japan,96,"    Code name ""Japan"" is a contract killer on a job. Accustom to staying in hotels, Japan find himself jet-lagged in the middle of the night and forced to eat in the hotel restaurant, room ...                See full summary »",2008,6.9,"Action, Crime, Drama            "
Web of Spider-Man,96,"    Life is difficult for fifteen year old Peter Parker, after being bitten by a genetically enhancer spider at Stark Labs several months previous. Balancing school life, homework, friends and girls with being New York's savior takes its toll.",0,0,"Action, Sci-Fi            "
SEAL Team VI,99,    Inspired by actual events: This heroic saga depicts an elite counter-terrorism team's black ops incursion into Iraq four days prior to Operation: Desert Shield and the harrowing ...                See full summary »,2008,2.3,"Action, Drama            "
Souls at Sea,92,    Cooper and Raft save lives during a sea tragedy in this story about slave trade on the high seas in 1842.,1937,6.9,"Action, Adventure            "
Legal Tender,95,    A woman attempts to save the family business and the end result is murder.,1991,4.1,"Action, Thriller            "
Full Throttle,95,"    Framed for murdering a motorcycle magnate, a biker gang leader tries to clear his name and take revenge on the scheming businessman responsible.",1995,8.8,"Action, Adventure, Crime            "
Broken Darkness,118,"    Broken Darkness follows the exciting story of Sam (Sean Cameron Michael, Black Sails), a broken man who after the world ends from a massive Meteor shower and the death of his son, is forced...                See full summary »",2017,4.5,"Action, Drama, Sci-Fi            "
The Day My Butt Went Psycho!,118,"    The series, played out as a comedy as opposed to a story-based narrative as the novels were, features Zack Freeman, a junior butt fighter, his butt Deuce and Eleanor Sterne, the daughter of legendary butt fighter Silas Sterne.",2015,3.1,"Animation, Action, Adventure            "
2 Hours 2 Vegas,2,"    ""Two Hours To Vegas"" is a branded Trailer brought to you by GT Radial - Starring Wentworth Miller and Amaury Nolasco. It is action packed. Drifting, Stunts, shoot outs and explosions all ...                See full summary »",2015,7.4,"Short, Action            "
Perfidious,2,"    After her high society fiance is assassinated, a Latina-American political writer goes on sabbatical, and ends up intertwined in a high profile political scandal.",0,0,"Action, Thriller            "
Zayn Feat. Sia: Dusk Till Dawn,6,"    Official music video for ""Dusk Till Dawn"" by ZAYN ft. Sia.",2017,7.8,"Short, Action, Crime            "
Self Storage,93,"    The friends of a night watchman, at a highly secured self storage facility, are home from college and looking to party.",2013,3.1,"Action, Crime, Horror            "
The Sweeper,90,    A young renegade undercover cop (C. Thomas Howell) with a propensity for violence and a past history involving the murder of his cop father (Jeff Fahey) and the remainder of his family is ...                See full summary »,1996,5.0,"Action, Drama, Thriller            "
Warriors of Virtue: The Return to Tao,93,"    Ryan and Chucky are taken to the parallel universe of Tao, where the they learn to become Warriors of Virtue.",2002,3.5,"Action, Adventure, Fantasy            "
The Item,100,"    Four felons are contacted by an anonymous client via the internet. They are instructed to go to a remote desert island and pick up an ""item"" and keep it safe for 24 hours. It will then be ...                See full summary »",1999,2.7,"Action, Comedy, Crime            "
Peanuts,7,"    Short animated features featuring Snoopy, Charlie Brown, and the rest of the Peanuts gang.",2014,7.5,"Animation, Action, Adventure            "
Ride or Die,88,    Super fly P. I. gets bad guys the cops can't touch.,2003,4.3,"Action, Crime, Music            "
Lightspeed,90,"    After an accident, a government Agent gains the ability of super-speed and goes after an old friend turned Nemesis.",2006,2.5,"Action, Sci-Fi            "
Ab Negative,90,"    A blood infection has decimated the world population, every blood type is affected except the rarest one.",2019,7.8,Action            
Xin Shang Hai tan,96,    Love for the same woman threatens the lifelong friendship of two 1930s Shanghai gangsters,1996,6.6,"Action, Crime, Thriller            "
Metal Gear Solid 2: Substance,96,"    A remake of Metal Gear Solid 2: Sons of Liberty (2001); adding VR missions, 5 Short-Story missions with Snake at the helm, ""Skater Mode"" and more.",2002,9.0,"Action, Adventure, Drama            "
Woo fook,107,"    In Hong Kong, a Chinese cook swallows a microfilm by accident and becomes a target.",1977,5.0,"Action, Drama            "
Detroit 9000,106,"    After a fundraiser for a black politician is robbed, Detroit police put two detectives, one white and one black, on the case, who try to work together under boiling political pressure.",1973,6.4,"Crime, Drama, Action            "
Alien Rising,93,    A savvy ex-homeland security agent and martial arts expert is forced to a remote island to help the military unlock the secrets of an extraterrestrial technology. This sci fi thriller ...                See full summary »,2013,3.1,"Action, Sci-Fi, Thriller            "
Mobile Legends: Bang Bang,93,Add a Plot,2016,6.5,"Action, Adventure, Fantasy            "
True Lies,93,Add a Plot,1995,7.2,Action            
The Circuit,91,"    Years ago, Dirk Longstreet walked away from The Circuit, the merciless underground fight club with no rules, where money changes hands as men are killed. But now gangsters have got his ...                See full summary »",2002,3.9,"Action, Drama, Sport            "
Rocketeer,91,"    Action adventure game based on The Rocketeer (1991) . With the help of his trusty plane and Howard Hughes' jet pack prototype, stunt pilot Cliff Secord must fight Nazi spies in 1930s L.A. both on the ground and in the air.",1991,6.5,"Action, Adventure, Sci-Fi            "
"Class of Nuke 'Em High Part 3: The Good, the Bad and the Subhumanoid",102,"    Taking place after the events of part two, where Roger Smith's twin sons Adlai and Dick are born; one of them is suddenly kidnapped and taught to be evil while Adlai is determined to foil the fiendish plot and save Tromaville.",1994,4.2,"Action, Comedy, Horror            "
Chop Socky Chooks,11,    Three kung fu fighting chickens battle the owner of their city-sized shopping mall.,2008,3.9,"Animation, Action, Comedy            "
Prototype 2,11,"    Sgt James Heller, a soldier and grieving husband, must take down everyone responsible for the murder of his family, and have his revenge.",2012,7.4,"Action, Adventure, Horror            "
Shades of Gray,95,    A beautiful LAPD sketch artist moves back to her hometown in order to forget her past.,1997,4.2,"Action, Thriller            "
More Wild Wild West,94,    Robert Conrad and Ross Martin reprise their roles as Secret Service agents of the 1890s.,1980,6.5,"Comedy, Western, Adventure            "
Running Scared,96,    It's 1961. Two servicemen smuggle a box of military gear to USA. Leroy tries out a military camera and accidentally takes a picture of some military facilities. Army finds one of the pictures and thinks they're communist spies.,1980,5.3,"Action, Adventure, Drama            "
Rage of Honor,92,"    Tanaka, a DEA agent, and his partner Ray are after a bunch of drug dealers. But they are betrayed by an insider and Ray is killed. Tanaka follows the culprit, a sadistic drug lord, down to Argentina.",1987,5.6,"Action, Drama            "
The Firing Line,90,"    An American military advisor becomes disillusioned by the brutality and corruption of the Central American government which hired him. When his shift in sympathies becomes known, he's ...                See full summary »",1988,2.9,Action            
Bane - The Series,90,Add a Plot,2018,7.9,Action            
The Trail of '98,87,    Fortune hunters from all over the country rush to the Klondike in 1897 to seek their fortunes in the gold are tested by hardships of the journey.,1928,6.9,"Action, Adventure, Drama            "
The Last Dinosaur,106,    A wealthy big game hunter and his group become trapped in prehistoric times where they are stalked by a ferocious dinosaur.,1977,5.6,"Action, Adventure, Sci-Fi            "
Air Force,124,    The crew of an Air Force bomber arrives in Pearl Harbor in the aftermath of the Japanese attack and is sent on to Manila to help with the defense of the Philippines.,1943,7.0,"Action, Drama, History            "
Stryker,86,"    The world's water supply has dried up due to some sort of apocalypse. A beautiful woman holds the secret to where one of the last springs being guarded by a group of Amazons. A ""Road ...                See full summary »",1983,4.3,"Action, Sci-Fi            "
Ramayana: The Legend of Prince Rama,170,"    An anime adaptation of the Hindu myth the Ramayana, where the avatar Sri Ram combats the wicked king Ravana.",1992,8.7,"Animation, Action, Adventure            "
Halo: Landfall,170,"    To provide some context first: This short was filmed as camera tests with Neill Blomkamp, who was at some point considered to do the HALO Movie. All you see here are basically just camera tests he did during his trial runs.",2007,6.8,"Short, Action            "
Raven Hawk,88,"    A Native-American woman, who was framed for the murders of her parents years before, returns to her reservation to seek revenge.",1996,5.5,"Action, Drama            "
"Blood, Sweat and Terrors",98,"    Nine blood-soaked, ass-kicking tales of action and horror.",2018,4.2,"Action, Horror, Thriller            "
Man from Shaolin,87,"    32nd generation Chinese Shaolin Fighting Monk Li Bao Xin must immigrate to New York City to look after young Janie, his six-year-old niece. Struggling to make a new life, Li Bao will face ...                See full summary »",2012,4.5,"Action, Drama            "
Ghost Warrior,81,"    A deep-frozen 400-year-old samurai is shipped to Los Angeles, where he comes back to life. Dazed and confused, he goes on a rampage. Can the female scientist and her colleague who revived him stop him before it's too late?",1984,5.2,"Action, Sci-Fi            "
Scarfies,94,"    Five kiwi flatmates find something growing in their basement much to their delight, but when the rightful owner comes knocking and finds that they have appropriated the goods things start to go awry.",1999,6.4,"Action, Comedy, Thriller            "
Mortal Kombat vs. DC Universe,94,"    The world of Justice League and the Netherealm collide following the merge between Darkseid and Shao Kahn, ultimately forming Dark Kahn. Heroes are haunted by a mysterious force called Rage, forgetting who the true enemy is.",2008,6.8,"Action, Adventure, Fantasy            "
Cool Cat Stops a School Shooting: A School Safety Film,94,"    Cool Cat is in class when an active shooter attacks his school, and Cool Cat shows children different techniques and safety tips on what to do to stay safe, and then Cool Cat comes face-to-face with the shooter - But what happens then.",0,0,"Action, Adventure, Family            "
Toby McTeague,96,"    Toby is a teenager who doesn't care much about school. In fact, he has his eyes on the title of a prestigious dog-sleigh race. He will have to undergo extensive training in order to win it.",1986,5.9,"Action, Drama            "
Clementine,100,"    Kim is a Taekwondo champion who decides to give up his fighting career for good in order to take care of his daughter Sa Rang. But when an evil gambling kingpin kidnaps Sa Rang, Kim must ...                See full summary »",2004,3.1,"Action, Drama            "
The Naked Dawn,82,"    In Mexico, at the dawn of the automobile, modern bandit Santiago burglarizes train freight cars and falls in love with a poor farmer's wife.",1955,6.7,"Action, Crime, Drama            "
Red Hood: The Fan Series,24,"    Batman has disappeared leaving Gotham City to fall into chaos. As the remaining heroes of Gotham attempt to keep the city under control, Black Mask begins to once again command the criminal...                See full summary »",2018,8.9,Action            
Money Fight,119,"    This full-contact action drama, loaded with authentic mixed martial arts, is a transcending inspirational story of redemption.",2012,4.0,"Action, Drama            "
Mammoth,90,"    On a hot summer afternoon in the sleepy town of Blackwater, Louisiana locals exiting a retro-fitted theater excitedly watch as a meteor streaks across the sky and crashes through the roof ...                See full summary »",2006,3.6,"Action, Adventure, Comedy            "
We Dive at Dawn,98,    All leave is cancelled so that a British submarine can be sent after a new German warship. They chase it so far that they have no fuel to get home.,1943,6.7,"Action, Drama, War            "
Slaves of the Realm,99,    A group of pincess have to be rescued from kidnappers so that a new king can select his bride.,2003,3.3,"Fantasy, Action, Adventure            "
Rewind,76,    A team of military field operatives and civilian scientists must use untested technology to travel back in time to alter past events in order to change the future and avoid a devastating terrorist attack.,2013,6.2,"Action, Sci-Fi, Thriller            "
Fainaru faito - Saigo no ichigeki,100,"    Years after retiring from the world of free fighting martial arts, a man returns to the deadly world of fighting after his best student is killed in the tournament.",1989,4.7,"Action, Adventure, Drama            "
Goo waak zai: Yan joi gong woo,97,"    Nam opens a bar in Wanchai and continues his rise in Hong Kong's Hung Hing gang. His best friend, Chicken, needs to lie low, so he's sent to Taiwan to work for Lui, leader of the San Luen ...                See full summary »",1996,7.1,"Action, Crime, Thriller            "
Den tredje vågen,115,"    Johan Falk hasn't been working for over a year since he resigned from the police. Most of all he wants to move out to the countryside, but fate has a different thought.",2003,6.3,"Action, Crime, Thriller            "
Sonic Colors,115,    Sonic the Hedgehog must journey through an Interstellar Theme Park created by Dr. Eggman in order to rescue a race of aliens known as the Wisps.,2010,7.7,"Action, Adventure, Comedy            "
Dinotrux Supercharged,24,    In this new season of dinotrux Ty and the others meet new friends as well as face new challenges both normal and supercharged.,2017,7.3,"Animation, Short, Action            "
Hot Lead,60,"    Recently released from prison, nice guy Dave Collins finds himself unwillingly mixed up with his old outlaw acquaintances Turk Thorne and his gang as they try to use his telegraphy talents ...                See full summary »",1951,5.9,"Action, Adventure, Drama            "
DC's Legends of Tomorrow: Their Time Is Now,22,"    The producers introduce audiences to the characters and concepts of ""Legends of Tomorrow"", the upcoming spin-off of superhero series ""Arrow"" and ""The Flash"".",2016,7.2,"Documentary, Action, Sci-Fi            "
Miami Heat,22,"    A retired Spetsnaz agent relies on his old skills to save his beloved daughter, who has been kidnapped while working in South Beach.",0,0,"Action, Crime, Thriller            "
Manticore,88,    Commandos in Iraq looking for terrorists find a man-eating monster instead.,2005,3.6,"Action, Adventure, Fantasy            "
Oh Yeah! Cartoons,88,"    A TV series that shows a collection of cartoon shorts. This show helped to launch cartoons shows of ""The Fairly Oddparents"", ""Chalkzone"" and ""My Life as a Teenage Robot.""",2001,7.3,"Animation, Short, Action            "
Alabama Dirt,101,"    Ty Hargrove wants to be a champion dirt track racer, but that takes money and support, two things he's short on. Complications arise when Ty threatens to take away his rival's title and girlfriend.",2017,6.0,"Action, Drama, Family            "
The Gravy Train,94,"    Two rural West Virginia brothers leave home, rob an armored car and become fugitives.",1974,6.6,"Action, Comedy, Crime            "
The Thrill Killers,70,    Three psychotic murderers escape from a mental institution and stalk women in Los Angeles.,1964,5.6,"Horror, Action, Crime            "
Anne of the Indies,81,"    In order to recover his ship impounded by the British, former pirate captain LaRochelle agrees to spy on the notorious Caribbean Sea pirates Blackbeard and Anne Providence.",1951,6.7,"Action, Adventure, Drama            "
Primal Force,86,    Rescuers try to reach plane crash victims that are trapped on an isolated Mexican island populated by mutant baboons. Ron Perlman stars as a troubled guide hired to lead the mission.,1999,4.7,"Action, Adventure, Sci-Fi            "
Lesbian Western,20,    Lesbians in the western part of the United States,2012,4.9,"Short, Action, Horror            "
Athena: Jeonjaeng-ui Yeoshin,20,"    IRIS Spin-Off about a new agency, called the National Anti-Terror Service (NTS), as they go up against another secret terrorist organization, called Athena.",2011,6.7,"Action, Romance, Thriller            "
Babylon 5: The River of Souls,94,    A group of Soul Hunters come to Babylon 5 demanding the return of something that was stolen from them.,1998,6.7,"Action, Adventure, Drama            "
Kidnapped,155,"    When Scottish young gentleman David Balfour's father dies, he leaves school to collect his inheritance from uncle Ebenezer, who in turn sells the boy as a future slave to a pirate ship. ...                See full summary »",1995,6.8,"Action, Adventure, Drama            "
Medal of Honor: Warfighter,155,"    Regroup with the SEALs from Medal of Honor, as they take on an international terrorist plot.",2012,7.0,"Action, Adventure, Drama            "
Midnight Warrior,86,"    A TV news cameraman, hailed as a hero for pulling a woman from a burning car, finds that his ratings-hungry boss is deliberately placing him in dangerous situations in a quest for even more ratings.",1989,3.5,"Action, Drama            "
Read Between the Lines,86,"    Frank, an uncanny Federal Agent, finds himself caught in the middle of a hostage situation and is forced to go rogue to save his dog and a little girl from the menacing grip of Ivy; a relentless drug lord, with ties deep in the Agency.",2016,0,"Short, Action            "
Buffy the Vampire Slayer: Chaos Bleeds,86,    Buffy and the gang set out to stop Ethan Rayne and the First Evil from creating a dimensional bleed that will consume humanity forever.,2003,8.1,"Action, Fantasy            "
Dragon Crusaders,90,"    A group of fugitive Knights Templar attacks a pirate ship and they are cursed to turn into hideous monsters. To fight the curse and ultimately save the world, they must defeat the wizard-dragon who is determined to destroy it.",2011,2.6,"Action, Adventure, Fantasy            "
Mass Effect,90,"    Commander Shepard, a military hero, embarks upon an epic, galaxy-wide journey with his team, to track down and bring infamous Saren Arterius to justice, facing insurmountable odds and lethal enemies along the way.",0,0,"Action, Adventure, Sci-Fi            "
Todd McFarlane's Spawn 3: The Ultimate Battle,140,"    As Spawn struggles to control his own destiny, he is caught between the forces of Heaven and Hell. Heaven has sent merciless angels to destroy him, while Hell has its own forces beckoning him to serve his rightful master.",1999,8.1,"Animation, Action, Drama            "
Hardflip,112,    Caleb (Randy Wayne) is a young skater whose ill mother (Rosanna Arquette) and absent father (John Schneider) leave him reaching for the only hope he has -- becoming a sponsored skater. ...                See full summary »,2012,5.5,"Action, Drama            "
Angels from Hell,86,"    A destructive ex-motorcycle gang leader comes home from Vietnam to resume his life. His desire to form a powerful gang has the police running scared. But, will he succeed...",1968,5.2,Action            
Luigi's Mansion: Dark Moon,86,"    After the cowardly brother finishes his adventure, Professor E. Gadd needs Luigi back to collect the Dark Moon pieces and save the friendly ghosts from going evil.",2013,7.7,"Action, Adventure, Family            "
Thunder in the Sun,81,"    1850 adventure story of the Basque immigrants on their way to California, their struggle with the Indians, and the development of a complicated love triangle.",1959,5.6,"Action, Adventure, History            "
Gone in 60 Seconds 2,31,"    An unfinished sequel to Gone in 60 Seconds. Mandrian Pace is employed by a band of thieves to steal a secret car from a warehouse, but the police are determined to not let him retrieve it.",2003,7.6,"Short, Action            "
Crying Wolf 3D,91,"    From the Director of 'DEADTIME' and 'Zombie Harvest' comes Crying Wolf! They're Hungry, Hairy and ready to hunt you down! The comedy horror Crying Wolf tells the story of strange and weird ...                See full summary »",2015,2.4,"Action, Comedy, Horror            "
WrestleMania,232,    WrestleMania 31's WWE World Heavyweight Champion main event between Brock Lesnar and Roman Reigns ended in shock when Seth Rollins cashed in his Money in the Bank contract and emerged from ...                See full summary »,2015,8.1,"Action, Sport            "
.hack//SIGN,25,"    A strange boy named Tsukasa appears in the online video game ""The World"". He claims to be alive, and without a computer.",2002,6.9,"Animation, Action, Adventure            "
Fair Wind to Java,92,"    In 1883, an American merchant ship's captain is searching for a treasure in diamonds from a sunken Dutch ship in the vicinity of a volcanic island in the Dutch East Indies.",1953,5.8,"Action, Adventure, Drama            "
The Legend of Zelda: The Wind Waker,92,"    After his sister gets kidnapped from their peaceful island, a young boy aims to emulate the Hero of Time by saving her.",2002,9.0,"Action, Adventure, Family            "
Zarak,99,    An Afghan Outlaw finally saves a British Officer at the cost of his own life.,1956,5.4,"Action, Adventure, Romance            "
Ricco,89,"    After 2 years in prison Ricco is released and on a path of vengeance. His father, the head of a mafia family, is gunned down by the ambitious Don Vito and now Ricco is looking to settle the score.",1973,6.4,"Action, Crime, Drama            "
Granny Simulator,89,"    In Granny Simulator there are two players, a feeble old grandmother and her lovely grandson. The grandmothers objective is to complete her every day routine while the grandson utilizes uncanny violence and pure brutality to stop her.",2019,0,"Action, Comedy            "
The McMasters,90,"    When a black Civil War veteran becomes co-owner of the southern McMasters ranch, the incensed local Confederate veterans come gunning for him and his Indian wife.",1970,6.0,"Action, Drama, Western            "
Rise,90,Add a Plot,0,0,"Action, Drama, Thriller            "
The Patrol,83,"    Written and directed by former soldier, Tom Petch, 'The Patrol' provides the antidote to the war action film. A psychological drama, the film explores the relationships between a group of British soldiers as they grow disillusioned with the Afghan war.",2013,4.2,"Action, Drama, War            "
She Kills,101,"    When Sadie's husband is murdered by a vicious gang called ""The Touchers"", she finds she possesses a strange hidden power to aid her in her quest for revenge. A homage to Grindhouse/exploitation pictures of the 1970's.",2016,6.1,"Action, Horror            "
Snow Shark: Ancient Snow Beast,79,    12 years ago during a scientific expedition 3 animal biologists stumbled upon a great discovery that ended in tragedy. Whatever killed them has awoken and now the legend of the Ancient Snow Beast could prove to be more than just a legend.,2011,1.8,"Action, Adventure, Comedy            "
Dynomutt Dog Wonder,30,"    The adventures of a robotic dog superhero who proves as much a hindrance as asset to his master, the Blue Falcon.",1977,6.8,"Animation, Action, Comedy            "
Super Dinosaur,22,"    Leaping from the pages of the Skybound/Image comic book series by Robert Kirkman and Jason Howard, 'Super Dinosaur' stars 10 year old Derek Dynamo and his best-friend Super Dinosaur, a ...                See full summary »",2018,9.5,"Animation, Action, Adventure            "
Robin Hood: Ghosts of Sherwood,116,"    While battling the Nottingham Sheriff, Robin Hood and his band of merry men are slain. Distraught over these horrific turn of events Marian and Little John attempt to resurrect Robin and ...                See full summary »",2012,1.7,"Action, Adventure, Mystery            "
Seattle Superstorm,88,"    NASA scientist Tom Reynolds thought everything would be fine when he moved to Seattle to be with his fiancé, Navy Lieutenant Emma Peterson. But when his gearhead son Wyatt can't stop ...                See full summary »",2012,3.1,"Action, Adventure, Drama            "
Beaten,93,    The death of a loved one unites two men from opposite sides of the spectrum to avenge her death.,2019,0,Action            
Splinter Cell,93,    Stealth-mission expert Sam Fisher searches for two US agents in a former Soviet republic and soon uncovers a plot involving a nuclear device.,2002,8.3,"Action, Adventure, Family            "
Sly 3: Honor Among Thieves,93,    Sly Cooper and the gang must recruit a team of world-class thieves in order to penetrate his family vault of massive wealth and collect his inheritance before an evil genius retrieves it first.,2005,8.8,"Action, Crime, Fantasy            "
Sickness,93,"    What would you do, how would you survive, if the world as you know it suddenly turned completely insane.",2017,4.8,"Action, Drama, Horror            "
Escape from Zahrain,93,    A hunted revolutionary leads a rag tag group of individuals through the desert in an attempt to elude the security forces and escape the fictitious Arab country of Zahrain.,1962,6.1,"Action, Adventure, Drama            "
Lego Jurassic World: The Secret Exhibit,48,    How the characters from Lego Jurassic World: The Indominus Escape (2016) and Jurassic World (2015) got involved with the Park.,2018,6.6,"Animation, Action, Adventure            "
Droid Gunner,90,"    In the future, the threat of global takeover by cyborg units has forced Earth to outlaw their use. But when four female androids are smuggled to Earth, Jack Ford is assigned to track them ...                See full summary »",1995,3.7,"Action, Sci-Fi            "
Sync,103,"    Charlie Cooper is a special agent of the future able to transfer his consciousness to bio-mechanical bodies at will. But when a computer virus corrupts his system, he must face one of his greatest challenges yet: mortality.",2012,7.4,"Action, Sci-Fi            "
Hotel California,95,"    When TROY turned on crime boss DMITRI DEBARTOLLA he was forced to leave Los Angeles and lay low in Miami. After two years, and the loss of his leg in a shootout with a Cuban crime syndicate...                See full summary »",2008,5.7,"Action, Crime, Drama            "
Shepherd,86,"    In a post-apocalyptic underground society ruled by rival religious cults, Dakota is working as an assassin, or ""Shepherd"" for The Church of Miles. He has been given an assignment to take ...                See full summary »",1998,2.6,"Action, Sci-Fi            "
The Westerner,30,    Laconic cowboy Dave Blasingame wanders the Wild West with his faithful dog Brown and the occasional companionship of pal Burgundy Smith.,1960,8.3,"Action, Adventure, Drama            "
WrestleMania III,180,"    Hulk Hogan goes up against Andre the Giant for the WWF World Championship, while Randy 'Macho Man' Savage battles Ricky Steamboat for the Intercontinental Championship at the Pontiac Silverdome in Detroit.",1987,8.1,"Action, Sport            "
Rupinder Gandhi the Gangster..?,132,"    With the local police force unwilling to deal with crime, a college student and his gang take it upon themselves to mete out justice in their own way.",2015,7.3,Action            
The Hacker,9,"    Cuffed to a table inside a derelict barn, a 17-year-old hacker meets the government official who has the power to grant him a second chance - or ruin his life forever.",2017,0,"Short, Action, Crime            "
Caged Heat 3000,80,    It's the year 3000 AD. The world's most dangerous women are banished to a remote asteroid 45 million light years from earth. Kira Murphy doesn't belong; wrongfully accused of a crime she ...                See full summary »,1995,3.8,"Action, Sci-Fi            "
