title,runtime,des,date,genre,cast,director,vote,gross,rating
Adventures of Malia,12,"    In order to save her home from rampant pollution, a little girl goes in search of a magical spell and transforms into a mermaid.",2015,"Animation, Short, Adventure            ","In order to save her home from rampant pollution, a little girl goes in search of a magical spell and transforms into a mermaid.",,0,,0
A Day at the Gym,0,Add a Plot,2015,"Animation, Short            ",Add a Plot,,0,,0
Hunger in India,6,"    The first step towards change is awareness. 'Hunger in India' is a short animated film designed to spread awareness about food insecurity, malnutrition and related issues in the Indian context.",2013,"Documentary, Animation, Short            ","The first step towards change is awareness. 'Hunger in India' is a short animated film designed to spread awareness about food insecurity, malnutrition and related issues in the Indian context.",,0,,0
Awaiting,4,    A very lonely man sits in a boat and waits for someone. For whom or why he is waiting is not really important. He wishes to hold on to the imaginary 'happiness' as long as possible because it can vanish in the blink of an eye.,2012,"Animation, Short, Drama            ",A very lonely man sits in a boat and waits for someone. For whom or why he is waiting is not really important. He wishes to hold on to the imaginary 'happiness' as long as possible because it can vanish in the blink of an eye.,,0,,0
Princess of the Magical Tears,0,Add a Plot,2012,"Animation, Short            ",Add a Plot,,0,,0
Love in Motion,14,"    Recently dumped Josh finds a new love in the form of Sarah, but will all turn out right? Love In Motion follows the highs and lows of Josh as he attempts to finally show his true emotions ...                See full summary »",2013,"Animation, Short, Comedy            ","Recently dumped Josh finds a new love in the form of Sarah, but will all turn out right? Love In Motion follows the highs and lows of Josh as he attempts to finally show his true emotions ...                See full summary »",,0,,0
Deer DeForge,2,Add a Plot,2015,"Animation, Short            ",Add a Plot,,0,,0
La Aventura de Hector el Huevo: Cascaron,5,"    Hector's lonely life as an egg is turned upside down when he is taken to San Antonio and turned into a cascaron. Facing a language barrier, Hector decides to save the other cascarones from ...                See full summary »",2014,"Animation, Short, Adventure            ","Hector's lonely life as an egg is turned upside down when he is taken to San Antonio and turned into a cascaron. Facing a language barrier, Hector decides to save the other cascarones from ...                See full summary »",,0,,0
21,8,    An overworked businessman desperately attempts to leave his office on the 21st floor.,2013,"Animation, Short            ",An overworked businessman desperately attempts to leave his office on the 21st floor.,,0,,0
Le Tour Utrecht: Bon Voyage!,3,    Tim has a romantic date to watch the start of the Tour the France in Utrecht with his girl. But he ends up at the wrong side of the barriers and has to find a way to get to her.,2014,"Animation, Short, Drama            ","Directors:Marieke Blaauw, Joris Oprins, Job Roggeveen",,18,,7.1
Flash Back 3D,8,    A life tape flashback of an old man's special and miserable memories that he encountered in his life before his death in a car accident by seconds.,2014,"Animation, Short, Biography            ",Sam Sakhle,,15,,8.9
Spoon,4,    Animated memories of a sometimes violent childhood.,2016,"Documentary, Animation, Short            ",Markus Kempken,,5,,8.4
The Abenaki - People of the Dawn,17,"    In the Abenaki - People of the Dawn, the first film in G. Scott MacLeod animated Canadian history series, it is Joe Obomsawin's intimate knowledge of the back roads and hidden trails on the...                See full summary »",2013,"Animation, Short, History            ","In the Abenaki - People of the Dawn, the first film in G. Scott MacLeod animated Canadian history series, it is Joe Obomsawin's intimate knowledge of the back roads and hidden trails on the...                See full summary »",,0,,0
Good Afternoon!,0,    There is morning news... There is eveneing news... and then there's us... Good Afternoon!,2013,Animation            ,"Karen Hayman, Sean Chiplock, Michelle Deco, Joe Bandy",,117,,8.5
Funeral,7,"    A group of young slackers talk about their pleasure in watching car accidents as a hobby, they also remember the day they met one of the accidents victim.",2013,"Animation, Short, Drama            ","A group of young slackers talk about their pleasure in watching car accidents as a hobby, they also remember the day they met one of the accidents victim.",,0,,0
A Rabbits Tale,4,    A gay Rabbit is forced out of the burrow by her parents and she goes on a journey to find acceptance and indeed companionship.,2015,"Animation, Short            ",A gay Rabbit is forced out of the burrow by her parents and she goes on a journey to find acceptance and indeed companionship.,,0,,0
Kissing,19,    A short documentary exploring why humans kiss.,2013,"Documentary, Animation, Short            ",A short documentary exploring why humans kiss.,,0,,0
Departure,5,"    Through the touching simplicity of artful paper cut-out animation, a little boy experiences loss and longing for the first time as he yearns to see his sister again after a long absence.",2013,"Animation, Short, Family            ","Through the touching simplicity of artful paper cut-out animation, a little boy experiences loss and longing for the first time as he yearns to see his sister again after a long absence.",,0,,0
Just Some Morning Tea,3,"    A young man named Alfred lives alone in a small house, and wakes up one morning to make a cup of tea - only to find that mysterious events unfold that lead to suggest not all is as it seems.",2015,"Animation, Short, Mystery            ",Star:Isla Marie Elizabeth Coutts,George Summers,5,,8.2
Verner Varlin,5,"    Verner Varlin is an animated comedy about a man who has just found out his wife is cheating on him, and tonight he sets out to seek revenge. However, through a series of comedic ...                See full summary »",2014,"Animation, Short, Action            ","Alec Tiffany, Nelson Dial, Anthony Gamble, Connor Kerrigan",Connor Kerrigan,8,,6.0
An Egg's Guide to Minecraft -You're Not a cube?,2,    Jason and Steve look for shelter in a nearby village. They meet a villager with a peculiar problem.,2012,"Animation, Short, Comedy            ",Jason and Steve look for shelter in a nearby village. They meet a villager with a peculiar problem.,,0,,0
Walk with Me,12,"    In a poetic-action-dance-journey through childhood, for children and curious souls, the 5 year old Melanie lives in the country side of Uganda. full of life, dresses and living-toys she ...                See full summary »",2013,"Animation, Short            ","Lillian Kateba, Melanie Kemigisa","Directors:Tukei Muhumuza, Johan Oettinger",7,,7.6
History of Chess,5,    A young Brahmin introduces a combat-based game to a reclusive king after the death of his son.,2013,"Animation, Short, Drama            ",A young Brahmin introduces a combat-based game to a reclusive king after the death of his son.,,0,,0
Dead Eyelashes,0,    The story of a man and his lively eyelashes.,2012,"Animation, Short            ",The story of a man and his lively eyelashes.,,0,,0
Relativity,3,"    When a man embarks on a journey in search of the meaning of his life, he uncovers discrepancies of time and space.",2013,"Animation, Short            ","When a man embarks on a journey in search of the meaning of his life, he uncovers discrepancies of time and space.",,0,,0
The North Sea Riviera,12,"    'When we were young, we knew so little but felt so much; oh, how good it was to love.' The North Sea Riviera tells a tale of love, life and lunacy via an estranged odyssey through the ...                See full summary »",2013,"Animation, Short, Drama            ","'When we were young, we knew so little but felt so much; oh, how good it was to love.' The North Sea Riviera tells a tale of love, life and lunacy via an estranged odyssey through the ...                See full summary »",,0,,0
The Seven Ravens,0,Add a Plot,2011,"Animation, Short            ",Add a Plot,,0,,0
Monster Fish: In Search of the Last River Giants,0,Add a Plot,2015,"Animation, Short            ",Add a Plot,,0,,0
Mission H2O,5,"    A short animation about 'modern complication' How to solve the complicated situation in the easier way. Sometimes there are more than we expected, but the more complicated the simpler we ...                See full summary »",2010,"Animation, Short, Action            ","A short animation about 'modern complication' How to solve the complicated situation in the easier way. Sometimes there are more than we expected, but the more complicated the simpler we ...                See full summary »",,0,,0
Beyond Ferox,4,    Once there was a little girl who had a very bad dream.,2015,"Animation, Short, Horror            ",Thomas Yagodinski,,17,,6.4
Bone on Bone,7,"    BONE ON BONE is a short memoir in animated watercolor drawings about my alarming experience being deported from the 'kingdom of the well' to the 'kingdom of the ill,' and how this changed ...                See full summary »",2010,"Animation, Short, Drama            ","BONE ON BONE is a short memoir in animated watercolor drawings about my alarming experience being deported from the 'kingdom of the well' to the 'kingdom of the ill,' and how this changed ...                See full summary »",,0,,0
Integrity,5,"    This is a short story about a young boy who triumphs over his peers in the face of seemingly insurmountable odds, while keeping his integrity intact.",2013,"Animation, Short            ","This is a short story about a young boy who triumphs over his peers in the face of seemingly insurmountable odds, while keeping his integrity intact.",,0,,0
Good Company,3,    An animated spoof of an awkward -- and anatomically impossible -- job interview.,2011,"Animation, Short, Comedy            ",An animated spoof of an awkward -- and anatomically impossible -- job interview.,,0,,0
Sunny and Gerd in Spring Cleaning,6,    Things go from zero to WHAT THA-? when Sunny finds himself in a tight spot and Gerd has to rescue his little buddy.,2017,"Animation, Short, Family            ",Things go from zero to WHAT THA-? when Sunny finds himself in a tight spot and Gerd has to rescue his little buddy.,,0,,0
D. on Ice,14,    Animated fairy tale about the animation's real world.,2011,"Animation, Short, Musical            ","Dan Greene, David McDonald, Michael Pollock",Ale McHaddo,5,,7.8
The Ones That Got Away,7,    A tandem of hapless fishermen try repeatedly in vain to catch a band of five smart-ass game fish.,2013,"Animation, Short, Comedy            ",A tandem of hapless fishermen try repeatedly in vain to catch a band of five smart-ass game fish.,,0,,0
Waterproofing,2,    A robotic child prone to rusting wakes to a storm outside and becomes determined to play in the rain.,2014,"Animation, Short, Family            ",A robotic child prone to rusting wakes to a storm outside and becomes determined to play in the rain.,,0,,0
Trapanese,0,"    When Tims girlfriend is kidnapped by a bunch of evil ninjas, Tim with the help of his father Page Kennedy must do what they can to save her from the clutches of the seductively evil Dragon Emperess.",2018,"Animation, Short            ","When Tims girlfriend is kidnapped by a bunch of evil ninjas, Tim with the help of his father Page Kennedy must do what they can to save her from the clutches of the seductively evil Dragon Emperess.",,0,,0
Lego Suicide,0,    Young and faithful Bob enters his own home to see his wife kissing another man.,2012,"Animation, Short            ",Harmony Bible,,7,,8.7
Gentle Mentals,0,"    One in five people is affected by mental illness, yet it's still considered a taboo topic. And the stigma prevents many people from getting the crucial help they need. We want to help ...                See full summary »",2017,"Animation, Short, Comedy            ","One in five people is affected by mental illness, yet it's still considered a taboo topic. And the stigma prevents many people from getting the crucial help they need. We want to help ...                See full summary »",,0,,0
Rain,14,    A retired superhero must suit up one more time to save her daughter from her evil ex husband.,2011,"Animation, Short, Action            ",A retired superhero must suit up one more time to save her daughter from her evil ex husband.,,0,,0
Johnno's dead,9,"    Despite having time to reflect upon his twelve years behind bars, he can't shake off the ghosts of the past.",2016,"Animation, Short, Action            ","Chris Freeney, Ian Hart, Nathan Turner",Chris Shepherd,25,,6.2
New Boss Monster,4,"    Legendary boss monster King Croak is retiring and it is up to the new boss monster, Greg, to make the dungeon impregnable again. But will his changes make the dungeon 'hard mode' or will they turn it into a zerg-fest?",2013,"Animation, Short            ","Legendary boss monster King Croak is retiring and it is up to the new boss monster, Greg, to make the dungeon impregnable again. But will his changes make the dungeon 'hard mode' or will they turn it into a zerg-fest?",,0,,0
Suffering in Silence,3,"    Temporal Lobe Epilepsy is what I have suffered for the past year and a half. Epilepsy is often considered mainly just having a grand mal seizure, but this is what happens when one ...                See full summary »",2014,"Documentary, Animation, Short            ","Temporal Lobe Epilepsy is what I have suffered for the past year and a half. Epilepsy is often considered mainly just having a grand mal seizure, but this is what happens when one ...                See full summary »",,0,,0
Rolando Lokomotov,3,Add a Plot,2016,Animation            ,Add a Plot,,0,,0
Complicit,5,    A man is seeking help to come to terms with his past actions. He is haunted by what he has been a part of and opens up about the nature of his complicity. However time is running out to make things right.,2013,"Animation, Short, Drama            ","Shane Connolly, Colm Mahon, Jordan Lee McGrath",Gavin Hoffman,7,,5.9
Or,10,"    Mr. Or awakens in a strange place, alone. A two-dimensional creature in a 3D world, his search for a companion will require sacrifice.",2016,"Animation, Short            ","Mr. Or awakens in a strange place, alone. A two-dimensional creature in a 3D world, his search for a companion will require sacrifice.",,0,,0
Alex & Marissa 3D,7,"    During her adventure, Marissa finds the truth about her mother.",2013,"Animation, Short, Adventure            ","During her adventure, Marissa finds the truth about her mother.",,0,,0
An Eyeful of Sound,10,"    'I don't know if you've ever heard a goat eating carrots? It's almost too much, it's so lovely' An Eyeful of Sound conjures up the fascinating visually complex internal world of ...                See full summary »",2010,"Documentary, Animation, Short            ","'I don't know if you've ever heard a goat eating carrots? It's almost too much, it's so lovely' An Eyeful of Sound conjures up the fascinating visually complex internal world of ...                See full summary »",,0,,0
Let's Play a Story: The Ant and the Grasshopper,7,    Toma decides to tell his own version of the Ant and Grasshopper in which the story takes an unexpected turn.,2015,"Animation, Short, Comedy            ","Roko Duplancic, Dijana Vidusin",Marina Andree Skop,14,,9.4
Coda Nera,26,    The final installment in director Casey T. Malone's 'Blood of the Witch Trilogy' (preceded by Blood of the Witch & Fortuna). The Witch has grown more powerful than ever. A coalition has ...                See full summary »,2012,"Animation, Short, Adventure            ","Nate Kutz, Tim Haney, Sarah Zimmerman, Liz Owens",Casey T. Malone,5,,7.6
Reel Montauk To the End and Beyond...,49,"    Reel Montauk uses old footage, animation, original music and insightful interviews of long-time local residents to explore the natural beauty,rich history and present day resort party scene of Montauk, NY.",2014,"Documentary, Animation, Biography            ","Reel Montauk uses old footage, animation, original music and insightful interviews of long-time local residents to explore the natural beauty,rich history and present day resort party scene of Montauk, NY.",,0,,0
"Prevention of HIV: It Begins with Me, Female Version",0,"    Founded at Stanford University, TeachAIDS is a 501(c)(3) nonprofit social venture that creates breakthrough software addressing numerous persistent problems in HIV and AIDS prevention ...                See full summary »",2011,"Animation, Short            ","Founded at Stanford University, TeachAIDS is a 501(c)(3) nonprofit social venture that creates breakthrough software addressing numerous persistent problems in HIV and AIDS prevention ...                See full summary »",,0,,0
The Best of Us,0,"    the best of us is an animated teen drama that follows the troubling lives of 4 average friends living in San Francisco. Chester, CJ, Betty, and Zoe all do what they can to make life ...                See full summary »",2017,Animation            ,"the best of us is an animated teen drama that follows the troubling lives of 4 average friends living in San Francisco. Chester, CJ, Betty, and Zoe all do what they can to make life ...                See full summary »",,0,,0
Trejur,10,"    A modern woman remembers her wretched, toy-giving grandmother in this dark, fantasy animation by Thomas Kim.",2018,"Animation, Short, Fantasy            ","A modern woman remembers her wretched, toy-giving grandmother in this dark, fantasy animation by Thomas Kim.",,0,,0
Porong Porong Rescue Mission: Pororo's 10th Anniversary Special,30,"    A pirate ship arrives at the Porong Porong Forest. Realizing that they weren't on Treasure Island, and they kidnap everyone except for Pororo and Eddy to recoup their losses. Will they be able to rescue their friends safely?",2013,"Animation, Short            ","A pirate ship arrives at the Porong Porong Forest. Realizing that they weren't on Treasure Island, and they kidnap everyone except for Pororo and Eddy to recoup their losses. Will they be able to rescue their friends safely?",,0,,0
The Practical Joke,0,Add a Plot,2017,Animation            ,Add a Plot,,0,,0
The Wondrous Woes of Marsh,16,"    A teenage boy's personal demons have manifested themselves into actual monsters, and they are out to get him.",2012,"Animation, Short, Comedy            ","A teenage boy's personal demons have manifested themselves into actual monsters, and they are out to get him.",,0,,0
The Guest,5,"    A trapper finds an unusual creature in the woods. His natural sense of hospitality tells him to bring the creature home and feed it, but can hospitality go too far?",2015,"Animation, Short            ","A trapper finds an unusual creature in the woods. His natural sense of hospitality tells him to bring the creature home and feed it, but can hospitality go too far?",,0,,0
Toposcape,3,"    An audiovisual piece made up of over four thousand still images pulled from Google Earth, individually edited, and then manually sequenced to Midnight by Caravan Palace. The film showcases ...                See full summary »",2017,"Animation, Short            ","An audiovisual piece made up of over four thousand still images pulled from Google Earth, individually edited, and then manually sequenced to Midnight by Caravan Palace. The film showcases ...                See full summary »",,0,,0
Deep Sea Aquarium,3,"    A young man has an unchecked passion for strange aquatic life. One day he stumbles upon an aquarium hidden at the bottom of the ocean, unsuspecting of what he'll find there.",2010,"Animation, Short, Action            ","A young man has an unchecked passion for strange aquatic life. One day he stumbles upon an aquarium hidden at the bottom of the ocean, unsuspecting of what he'll find there.",,0,,0
Bosco,0,Add a Plot,2011,"Animation, Short            ",Add a Plot,,0,,0
Mascot Stories Toolkit (Cartoon),0,Add a Plot,2018,"Animation, Short            ",Add a Plot,,0,,0
The Moon Man,1,    A humorous look at the start of the day.,2014,"Animation, Short, Comedy            ",A humorous look at the start of the day.,,0,,0
Creepy Carrots!,0,"    In this hilarious picture book, The Twilight Zone comes to the carrot patch as a rabbit fears his favorite treats are out to get him.",2013,"Animation, Short            ","In this hilarious picture book, The Twilight Zone comes to the carrot patch as a rabbit fears his favorite treats are out to get him.",,0,,0
Creative Types,5,    An animation where we take a look at different people trying to become artists.,2016,"Animation, Short, Comedy            ",Star:James Barkley,James Barkley,29,,9.1
How to Abandon Ship,11,"    From a chance meeting to passive deception, the failure of a relationship as told from two sides.",2013,"Animation, Short, Comedy            ","Nate Diekman, Brittany Hubbard, Michael Sanchez",Robin McKay,13,,5.5
Encantado,0,"    The Encantando is a mythological creature, an Amazon river dolphin, from the mythical world of the Encante. The Encantado transforms into a human musician at night and attends parties, ...                See full summary »",2018,"Animation, Short            ","The Encantando is a mythological creature, an Amazon river dolphin, from the mythical world of the Encante. The Encantado transforms into a human musician at night and attends parties, ...                See full summary »",,0,,0
Great Daena: A Fateful Encounter,8,"    After a month of violent adventures in the wilderness, Great Daena finally encounters a worthy adversary. This encounter may be the first step toward her undoing.",2014,"Animation, Short, Comedy            ","After a month of violent adventures in the wilderness, Great Daena finally encounters a worthy adversary. This encounter may be the first step toward her undoing.",,0,,0
The Light Bulb,3,"    This film is about the making of a film. Professors interrupt with the student's ideas, which gradually causes her to lose control of her work. Meanwhile, her creation - a stickman - gets its own life.",2013,"Animation, Short            ","This film is about the making of a film. Professors interrupt with the student's ideas, which gradually causes her to lose control of her work. Meanwhile, her creation - a stickman - gets its own life.",,0,,0
Folly Gardens,11,    Folly Gardens is another piece of my continuing project looking at the magical thinking that largely shaped California as we know it today.,2013,"Documentary, Animation, Short            ",Folly Gardens is another piece of my continuing project looking at the magical thinking that largely shaped California as we know it today.,,0,,0
Punk Rock Diplomacy,6,"    Starting with a hilarious story about Director Tiffany Shlain when she was 18 and out of her element, this short film explores her recent journeys as a filmmaker with the US State ...                See full summary »",2014,"Documentary, Animation, Short            ","Starting with a hilarious story about Director Tiffany Shlain when she was 18 and out of her element, this short film explores her recent journeys as a filmmaker with the US State ...                See full summary »",,0,,0
Mytosis,2,Add a Plot,2011,"Animation, Short            ",Add a Plot,,0,,0
2012,3,"    In the film 2012, fear and desire are constantly oscillating. The camera takes us to the boundary of a closed property. Initially the eye is reluctant to approach even further but curiosity...                See full summary »",2013,"Animation, Short, Mystery            ","In the film 2012, fear and desire are constantly oscillating. The camera takes us to the boundary of a closed property. Initially the eye is reluctant to approach even further but curiosity...                See full summary »",,0,,0
3 Minutes For Marius,15,"    The quiet man comes up against European law and makes a stand sitting down, saying 'I'm breaking the pied pipers pipe!'",2015,"Animation, Short, Comedy            ","The quiet man comes up against European law and makes a stand sitting down, saying 'I'm breaking the pied pipers pipe!'",,0,,0
Trolls: Party Mode,0,Add a Plot,2017,Animation            ,Add a Plot,,0,,0
Space Suit Black,5,    This is essentially the story between a father and his daughter and his struggle to understand her.,2014,"Animation, Short, Family            ",This is essentially the story between a father and his daughter and his struggle to understand her.,,0,,0
Vicky,2,"    To be a chef, one must start with mom's recipes.",2013,"Documentary, Animation, Short            ","To be a chef, one must start with mom's recipes.",,0,,0
Coming Clean,8,"    When a naive husband discovers his marital bliss has been unravelled by a single hair, he plots an even hairier revenge.",2010,"Animation, Short, Comedy            ","When a naive husband discovers his marital bliss has been unravelled by a single hair, he plots an even hairier revenge.",,0,,0
Hannah,12,    A disaffected foster child moves home once again and reflects upon her startling first encounter with the system. A young girl walks home to an empty house to be visited by a persistent ...                See full summary »,2013,"Animation, Short, Drama            ",A disaffected foster child moves home once again and reflects upon her startling first encounter with the system. A young girl walks home to an empty house to be visited by a persistent ...                See full summary »,,0,,0
Wikipedia to Pure Reason,3,    An animated foray into a virtual world of information.,2011,"Animation, Short            ",An animated foray into a virtual world of information.,,0,,0
Sally and Chica,0,"    The adventures of a Husky/Kishu Inu named Sally and her best friend, a Chihuahua named Chica.",2012,"Animation, Short, Comedy            ","Aurelia, Mason, Keiko, Tiffany",,9,,7.8
Red Apple,9,    Adopted girl is telling us a story about how families come to be.,2018,"Documentary, Animation, Family            ",Adopted girl is telling us a story about how families come to be.,,0,,0
Roshambo!,0,    The story of the story explaining the true meaning of ROSHAMBO.,2016,"Animation, Short, Comedy            ",The story of the story explaining the true meaning of ROSHAMBO.,,0,,0
Play Nice,3,Add a Plot,2012,"Animation, Short, Comedy            ",Add a Plot,,0,,0
Disconnector,7,    Bored lovers crash a disco simulator while experiencing true pleasure.,2014,"Animation, Short, Drama            ",Faiyaz Jafri,,6,,5.7
My Space Alien Friends,3,"    My space alien friends, is a semi educational show aimed at preschoolers (and just above) that follow the adventures of Trinity, her younger brother Mitchell and her imaginary friends 'The ...                See full summary »",2012,"Animation, Family            ","My space alien friends, is a semi educational show aimed at preschoolers (and just above) that follow the adventures of Trinity, her younger brother Mitchell and her imaginary friends 'The ...                See full summary »",,0,,0
Speed-F*cking,12,"    A journey into the fantasy of a ruthless pervert of our time, feeding his mind on pornography and virtual violence.",2014,"Animation, Short, Action            ","Raph Tilman, Ursula Kautto, Didier Laval, Caroline Tran",François Vieux,7,,7.0
Pencilvanya,5,    It's like Dracula but with stationary.,2014,"Animation, Short, Comedy            ",It's like Dracula but with stationary.,,0,,0
Valbrook Quickie: Very Special Teams,0,Add a Plot,2012,"Animation, Short            ",Add a Plot,,0,,0
Condoms As Evidence,7,"    Condoms as Evidence is a short animated film featuring sex worker voices from Kenya, Russia, South Africa, United States and Zimbabwe. In this multilingual film, sex workers talk about what...                See full summary »",2012,"Animation, Short, Crime            ","Condoms as Evidence is a short animated film featuring sex worker voices from Kenya, Russia, South Africa, United States and Zimbabwe. In this multilingual film, sex workers talk about what...                See full summary »",,0,,0
Invasive Species,3,    A farmer goes deep into uncharted territory in pursuit of a beast that presents a threat to him and his family.,2014,"Animation, Short, Comedy            ",A farmer goes deep into uncharted territory in pursuit of a beast that presents a threat to him and his family.,,0,,0
Film: American Beginnings of Philippine Cinema,54,"    Film: American Beginnings of Philippine Cinema is the second episode in Deocampo's evolving saga of the country's history of Philippine cinema. Based on his recent book, Film: American ...                See full summary »",2012,"Documentary, Animation            ","Film: American Beginnings of Philippine Cinema is the second episode in Deocampo's evolving saga of the country's history of Philippine cinema. Based on his recent book, Film: American ...                See full summary »",,0,,0
Paper Thin,20,"    17 year old Mina isn't like most teenage girls. Her concerned parents decide to act before it's too late. But things don't go quite according to plan. Part horror movie, part magical ...                See full summary »",2014,"Animation, Short, Drama            ","17 year old Mina isn't like most teenage girls. Her concerned parents decide to act before it's too late. But things don't go quite according to plan. Part horror movie, part magical ...                See full summary »",,0,,0
Bill Carter: Anything Made of Paper,5,    Bill Carter's song 'Anything Made of Paper' was composed as a present for his friend Damien Echols of the West Memphis Three when Damien was on death row. Bill and his wife Ruth set out to ...                See full summary »,2014,"Animation, Short, Fantasy            ",Bill Carter's song 'Anything Made of Paper' was composed as a present for his friend Damien Echols of the West Memphis Three when Damien was on death row. Bill and his wife Ruth set out to ...                See full summary »,,0,,0
Digi Bros Discuss,0,    Conrad Collins (Digibro) and his brother Victor sit down to discuss anime.,2017,Animation            ,"Conrad Collins, Victor Collins",,5,,8.2
To: My Number One,4,"    To: My Number One is an animated poem about loss, love, and grief--and what happens to those who gets left behind. A girl, simply called Number Two, thinks of her identity and her life as she thinks about her Number One.",2014,"Animation, Short, Biography            ","To: My Number One is an animated poem about loss, love, and grief--and what happens to those who gets left behind. A girl, simply called Number Two, thinks of her identity and her life as she thinks about her Number One.",,0,,0
Morti,0,"    ""Morti"" is the loss of innocence, is a reflection of how man yearns for his childhood innocence, it is also the desire to care for, preserve... and prevent the pain and suffering that ...                See full summary »",2012,"Animation, Short            ","Andres Bellas, Anton Etxeita, Tacho González, Charo Pena",Carlos Fernandez de Vigo,10,,6.4
The Red Shoes,12,"    Karen, a young orphan with wild imagination, strikes creative gold in her new trial home, the 'Foster Mother Mansion'. Karen behaves well in this lifestyle of plenty, until she discovers a ...                See full summary »",2012,"Animation, Short, Drama            ","Karen, a young orphan with wild imagination, strikes creative gold in her new trial home, the 'Foster Mother Mansion'. Karen behaves well in this lifestyle of plenty, until she discovers a ...                See full summary »",,0,,0
From Beyond,9,    An adaptation of the story by H.P. Lovecraft using intricately carved wooden puppets and stop motion animation. Bath in the mystical light emanating from the macabre machine created by ...                See full summary »,2014,"Animation, Short, Comedy            ",An adaptation of the story by H.P. Lovecraft using intricately carved wooden puppets and stop motion animation. Bath in the mystical light emanating from the macabre machine created by ...                See full summary »,,0,,0
The Divide,13,"    On a desolate, ravaged planet, two surviving creatures stumble upon an oasis that holds the key to their salvation. Can they bridge the divide that has devastated their species, or will ...                See full summary »",2017,"Animation, Short, Drama            ","On a desolate, ravaged planet, two surviving creatures stumble upon an oasis that holds the key to their salvation. Can they bridge the divide that has devastated their species, or will ...                See full summary »",,0,,0
Vote - Not for Sale,2,Add a Plot,2013,"Animation, Short            ",Anji Badam,,9,,8.0
When I Write,4,"    Locked in the cell of a Parisian psychiatric hospital, Antonin Artaud wrestles with a diseases that rewrites his memories with fantasy. To keep the madness away, Artaud must write a magic ...                See full summary »",2015,"Animation, Short            ","Locked in the cell of a Parisian psychiatric hospital, Antonin Artaud wrestles with a diseases that rewrites his memories with fantasy. To keep the madness away, Artaud must write a magic ...                See full summary »",,0,,0
Villagers of the Villageless,13,    A written lyrical poem set forth in an animated venture with everlasting dangers.,2012,"Animation, Short            ",A written lyrical poem set forth in an animated venture with everlasting dangers.,,0,,0
Searchlight Serenade: Big Bands in the WWII Japanese American Incarceration Camps,17,"    'Searchlight Serenade' (the animation) is a tale told in song, based on original woodcuts and drawings by Amy Uyeki. The animation follows young detainees in the Japanese American ...                See full summary »",2012,"Animation, Short, Drama            ","'Searchlight Serenade' (the animation) is a tale told in song, based on original woodcuts and drawings by Amy Uyeki. The animation follows young detainees in the Japanese American ...                See full summary »",,0,,0
Memento Moira,0,"    Memento Moira is about a girl who moves into a new town. While settling into her new house, she learns that she is not alone.",2018,"Animation, Short            ","Memento Moira is about a girl who moves into a new town. While settling into her new house, she learns that she is not alone.",,0,,0
"The Estate, UK BN1 8DA",14,"    The Estate, UK BN1 8DA is a short film about voyeurism produced on the Hollingbury Estate north of Brighton, UK. This is a suburb populated by people who are never there. The streets are ...                See full summary »",2013,"Documentary, Animation, Short            ","The Estate, UK BN1 8DA is a short film about voyeurism produced on the Hollingbury Estate north of Brighton, UK. This is a suburb populated by people who are never there. The streets are ...                See full summary »",,0,,0
Jack and the Bonehead,0,"    Jack, a down-on-his-luck archaeologist, tries to find a long-lost crown with mysterious powers. He is, however, not alone.",2014,"Animation, Short            ","Jack, a down-on-his-luck archaeologist, tries to find a long-lost crown with mysterious powers. He is, however, not alone.",,0,,0
Art Work,21,"    Driven by creative passion and student loan debt, two art school graduates discover what it really means to be a 'professional artist' at the turn of the 21st century.",2018,"Animation, Comedy            ","Driven by creative passion and student loan debt, two art school graduates discover what it really means to be a 'professional artist' at the turn of the 21st century.",,0,,0
Merthyr Views,5,    Merthyr Views is an animated short film produced by Winding Snake Productions with young people from the Forsythia Youth Project. It uses contemporary Welsh art to comment on how young ...                See full summary »,2012,"Animation, Short, Comedy            ",Merthyr Views is an animated short film produced by Winding Snake Productions with young people from the Forsythia Youth Project. It uses contemporary Welsh art to comment on how young ...                See full summary »,,0,,0
Lilly's Big Day,5,"    Lilly, a 10-foot tall orange monster, steps out for a special day at Wilma's Super Salon. Patrons gasp and stylists glitch as the affable giant bumbles her way through a beauty ritual like no other.",2015,"Animation, Short, Adventure            ","Lilly, a 10-foot tall orange monster, steps out for a special day at Wilma's Super Salon. Patrons gasp and stylists glitch as the affable giant bumbles her way through a beauty ritual like no other.",,0,,0
A Comparison,2,"    Nobody likes the undoped horse, but everybody loves the undoped sausage.",2014,"Animation, Short, Comedy            ","Nobody likes the undoped horse, but everybody loves the undoped sausage.",,0,,0
Fornicritters,60,    A boy trains mutated animals to engage in sexual combat.,2010,"Animation, Comedy, Fantasy            ",A boy trains mutated animals to engage in sexual combat.,,0,,0
Tête à Tête,8,    One family's search for connection in a digital world.,2017,"Animation, Short, Drama            ",Star:Lisa Diveney,Natasha Tonkin,11,,7.1
East Is East,4,    A stop motion short film that takes the viewer on a journey from India and travel east to Japan.,2012,"Animation, Short            ",A stop motion short film that takes the viewer on a journey from India and travel east to Japan.,,0,,0
