title,runtime,des,date,genre,cast,director,vote,gross,rating
Rumble,10,"    Two rival gangs, The High Rollers and The Wild Bunch, meet up for a little peaceful pow-wow. Do things go well, or does it turn into just an old fashioned rumble?",2016,"Short, Action, Crime            ","Two rival gangs, The High Rollers and The Wild Bunch, meet up for a little peaceful pow-wow. Do things go well, or does it turn into just an old fashioned rumble?",,0,,0
The Man from the City,11,    A mysterious businessman visits a small town with questionable intentions as he contemplates leaving his big city life behind.,2014,"Short, Crime, Drama            ",A mysterious businessman visits a small town with questionable intentions as he contemplates leaving his big city life behind.,,0,,0
One Good Turn,13,"    Two friends are sitting on a gold mine at their computer gaming company, and they try to steal the company from each other.",2015,"Short, Comedy, Crime            ","Two friends are sitting on a gold mine at their computer gaming company, and they try to steal the company from each other.",,0,,0
Penny for Your Thought,11,"    When a precocious teen named Penny records her world with her phone, we see the good, the bad, and the ugly.",2016,"Short, Crime, Drama            ","When a precocious teen named Penny records her world with her phone, we see the good, the bad, and the ugly.",,0,,0
Riemann,0,"    When two mathematicians get into a personal tussle regarding a famous enigmatic mathematical problem, ugly truths surface which change their lives forever.",2016,"Short, Crime            ","When two mathematicians get into a personal tussle regarding a famous enigmatic mathematical problem, ugly truths surface which change their lives forever.",,0,,0
Cold Turkey,12,Add a Plot,2017,"Short, Crime, Drama            ",Add a Plot,,0,,0
Blue Book,9,"    One thing stands in the way of Jack graduating college: his final exam has gone missing from the office of his dead professor. Now, Jack must uncover the secrets behind his professor's death and try to graduate college in the process.",2015,"Short, Comedy, Crime            ","One thing stands in the way of Jack graduating college: his final exam has gone missing from the office of his dead professor. Now, Jack must uncover the secrets behind his professor's death and try to graduate college in the process.",,0,,0
A Disappearance,16,"    A Disappearance, in a small town draws suspicion on close family and friends.",2015,"Short, Crime, Drama            ","A Disappearance, in a small town draws suspicion on close family and friends.",,0,,0
Sax,11,    A washed out gangster takes upon a job to help assist a young woman's suicide.,2014,"Short, Crime, Drama            ",A washed out gangster takes upon a job to help assist a young woman's suicide.,,0,,0
Amok,73,    The bustling and sweltering rugged intersection of Pasay Rotonda serves as the main setting for this story of interconnected fate and destiny. As a raging man's bullets strays into ...                See full summary »,2011,"Crime, Drama            ","Mark Gil, Dido de la Paz, Gary Lim, Spanky Manikan",Lawrence Fajardo,17,,7.1
A Method,62,"    Follows Nina, a professional documentarian, and her crew as they chronicle the acting process of Andrea, a young and successful theatre performer, in her first major role in a feature film....                See full summary »",2013,"Crime, Drama, Thriller            ","Follows Nina, a professional documentarian, and her crew as they chronicle the acting process of Andrea, a young and successful theatre performer, in her first major role in a feature film....                See full summary »",,0,,0
Snowblind,0,"    Revealing the entrepreneurial ingenuity, paranoia and bloodshed behind the cocaine trade, in the true story of smuggler, Zachary Swan, who ran rings around police and customs officials in the early 70s.",2015,"Crime, Drama            ",,,77,,6.7
The Line,23,"    If there's no straight path between right and wrong, where do you draw the line? And when do you cross it?",2017,"Short, Crime            ","If there's no straight path between right and wrong, where do you draw the line? And when do you cross it?",,0,,0
Boot,22,"    A cynical, washed-out police Sergeant leaving the force is faced with a dilemma when his rookie partner is killed and he has to tell the rookie's abusive father about his son's demise.",2015,"Short, Action, Crime            ","Graham Clarke, Richard Johnson, John Redlinger, Georgina Bekerian",Brian L. Tan,8,,8.1
School for Gods,0,    This hard hitting crime drama tale follows the life of (Jim) a street smart chief gang leader of a small south side neighborhood in Chicago. He's a young basketball and gambling hustler who...                See full summary »,2018,Crime            ,This hard hitting crime drama tale follows the life of (Jim) a street smart chief gang leader of a small south side neighborhood in Chicago. He's a young basketball and gambling hustler who...                See full summary »,,0,,0
Snowtown Casting,9,Add a Plot,2011,"Documentary, Short, Crime            ",Add a Plot,,0,,0
In Plain Sight: Stories of Hope and Freedom,69,    IN PLAIN SIGHT: Stories of Hope and Freedom is a feature-length documentary focused on six modern-day abolitionists as they fight sex trafficking across America. Journeying to six US cities...                See full summary »,2014,"Documentary, Crime, Drama            ",IN PLAIN SIGHT: Stories of Hope and Freedom is a feature-length documentary focused on six modern-day abolitionists as they fight sex trafficking across America. Journeying to six US cities...                See full summary »,,0,,0
In for Life,109,"    After the death of his girlfriend, a tortured man seeks vengeance on the drug dealer responsible for her death.",2015,"Crime, Drama            ","Richard Esteras, Sriram Parthasarathy, Blaine Childers, Arianna Lexus",RJ Roman,7,,9.0
A Short History of Drugs in the Valley,53,"    A feature independent film by Brent Kado. Neonoir comedy about the idyllic heartland, confronting truths and folly of the American Dream gone bad. The Boss has a job for 3 of the Valley's ...                See full summary »",2016,"Comedy, Crime, Drama            ","Siera Cerny, Ian Crighton, Lily Crighton, Ed Ernstes",Brent Kado,66,,7.0
Closed,10,    What appears to be a robbery one night at a Chinese restaurant reveals much more.,2010,"Short, Crime, Thriller            ","Jake Choi, Gordon Harry, Vivian Chiu, Daniel Burke","Directors:Alex Shin, Christopher Zou",9,,7.0
The Godfather Parody,0,Add a Plot,2015,"Short, Comedy, Crime            ",Add a Plot,,0,,0
Immigrant,0,    An illegal immigrant works as a mini cab driver in the seedy areas of Soho. One night a desperate prostitute on the run from her brutal pimp gets into his cab and begs for help. As their ...                See full summary »,2018,"Crime, Drama            ",An illegal immigrant works as a mini cab driver in the seedy areas of Soho. One night a desperate prostitute on the run from her brutal pimp gets into his cab and begs for help. As their ...                See full summary »,,0,,0
The Orchard,17,"    An unsolved homicide in a small, rural town leaves two former police partners in ruins and unearths a dark secret that's since formed between them.",2015,"Short, Crime, Drama            ","Aaron Douglas, Aaron Poole, Camille Sullivan",Darcy Van Poelgeest,8,,7.2
Tough Cookie,20,    Meet the Troop Sisters - an organization that transforms orphaned girls into foxy hardened criminals packing more than just cookies into their boxes. Troop Sister member Madge (Marie Sirena...                See full summary »,2014,"Short, Action, Crime            ","Marie Sirena, Texas Cheshier, Linda Cieslik, Amanda Schulz",Bobby Schmidt,7,,7.0
Inside Peace,77,"    Criminal offenders, plagued by a lifetime of violence, addiction and bad choices, find their way to the Peace Class in a Texas prison where they discover their humanity and struggle to ...                See full summary »",2014,"Documentary, Crime, Drama            ",Cynthia Fitzpatrick,,35,,8.9
That One Joke,26,"    Two young guys decide to play a prank on there elderly neighbor, so the trick goes horribly wrong, but then there is a twist.",2016,"Short, Crime            ","Two young guys decide to play a prank on there elderly neighbor, so the trick goes horribly wrong, but then there is a twist.",,0,,0
Damages,12,    An innocent loner's camping trip is cut short when he is forced to swap places with a criminal in the aftermath of a high-stakes robbery.,2017,"Short, Crime            ",An innocent loner's camping trip is cut short when he is forced to swap places with a criminal in the aftermath of a high-stakes robbery.,,0,,0
iCommit,46,Add a Plot,2015,"Action, Adventure, Crime            ",Add a Plot,,0,,0
Hotel Royal Co,11,    Three female hosts in a hotel find a common enemy that will join them against him in order to survive.,2018,"Short, Crime, Drama            ",Three female hosts in a hotel find a common enemy that will join them against him in order to survive.,,0,,0
Stranger's Arms,100,"    Jazmin (19), Mason (22) and Mickey (19) reunite over summer in their hometown at Long Island and accidentally stumble upon a story about a murder which took place in the nearby forest in ...                See full summary »",2018,"Adventure, Crime, Drama            ","Jazmin (19), Mason (22) and Mickey (19) reunite over summer in their hometown at Long Island and accidentally stumble upon a story about a murder which took place in the nearby forest in ...                See full summary »",,0,,0
The Nixer,78,"    Two petty criminals tired of living on the breadline, decide to branch out on their own. They pull off their first job but quickly realise they've messed with the wrong person. Now time is running out as they try to escape retribution.",2011,Crime            ,"Robert O'Connor, Raymond S. Kinsella, Toni Bailey, Michael O'Flaherty",Fiona Graham,20,,5.2
Meet Cute,3,    Polly discovers a man breaking in to her car. The police interview Polly and soon discover that the events surrounding the break in aren't so clear cut.,2017,"Short, Crime            ",Polly discovers a man breaking in to her car. The police interview Polly and soon discover that the events surrounding the break in aren't so clear cut.,,0,,0
Vice Presents: Red Cards,0,Add a Plot,2018,Crime            ,Add a Plot,,0,,0
Second-Story Man,0,    A couple robs banks while the daughter sits in the back of the car. As the man has a limp it's the woman doing the actual robbery. Something goes wrong and she gets shot. He moves and slowly loses his sanity.,2011,"Crime, Drama            ","Christopher J. Domig, Zaira Crystal, Lindsay Goranson, Valerie Evering",Neal Dhand,94,,6.2
Temptations,30,"    TEMPTATIONS. A racy thriller that follows the sudden, mysterious death of famous supermodel Victoria Broder. Detectives BRANCH and HUDLEY must re-trace the steps of those who were close to ...                See full summary »",2017,"Short, Crime, Drama            ","Tatyana Forrest, David Pérez, Ashleigh Davidson, Jeff Craigen",Aashish Chanana,23,,7.7
Going Thru a Thing,93,"    Charlie robs banks to pay the bills. All Samantha, Sammy, his precocious 13 year old daughter wants, is a normal father with a normal job. When the school teachers go on strike, her ...                See full summary »",2011,"Comedy, Crime, Drama            ","Aelah Thomson, Marnie Delwo, Roger Thornhill, Eddy Ayoub",Jo Marr,21,,4.8
The Black,13,    Unbreakable ties to an Aryan brotherhood leave a young black man questioning everything he knows to be true.,2013,"Short, Crime, Drama            ",Unbreakable ties to an Aryan brotherhood leave a young black man questioning everything he knows to be true.,,0,,0
Sodium,15,"    The relationship between partners in crime is tested, when a drug deal gets messy in a half-abandoned Arizona desert town.",2014,"Short, Comedy, Crime            ","Sergio Guerrero, Kieran Smiley, Jeff Nickell, Roxy Rickert",Ben Cornelius,8,,9.1
Killer in Our Classroom: Never Again,48,Add a Plot,2018,"Documentary, Crime            ",Becky Read,,19,,6.4
The Puppeteer,19,"    Gabriel tries to solve the mystery surrounding his ex partner's suicide by visiting her psychologist, who he believes was the last person she met.",2018,"Short, Crime, Thriller            ","Gabriel tries to solve the mystery surrounding his ex partner's suicide by visiting her psychologist, who he believes was the last person she met.",,0,,0
Project Peshawar,0,"    Film highlighting the negative side of the modern-day social media boom, revolves around a British Pakistani who falls in love with a Peshawar-based girl through the internet and travels back to Pakistan for her.",2017,"Crime, Thriller            ","Film highlighting the negative side of the modern-day social media boom, revolves around a British Pakistani who falls in love with a Peshawar-based girl through the internet and travels back to Pakistan for her.",,0,,0
Bad Things,10,    A wise-cracking psychopath uses violence and guile to stave off a bevy of money hungry street predators who want the $6 million he heisted 15 years prior.,2015,"Short, Action, Crime            ","Brandon Barrera, Jeryl Prescott, Omar J. Dorsey, Eric Bivens-Bush",DT Robinson,5,,2.8
XVWE,8,    A retired Southern gentleman gets more than he bargained for when he meets a young man all too willing to give him exactly what he wants.,2017,"Short, Crime, Horror            ",A retired Southern gentleman gets more than he bargained for when he meets a young man all too willing to give him exactly what he wants.,,0,,0
Brantley Gilbert: Bottoms Up,5,    Music video for Brantley Gilbert's Bottoms Up.,2013,"Short, Crime, Music            ",Music video for Brantley Gilbert's Bottoms Up.,,0,,0
Ransum Games,89,    A distraught and loving Wife must make a life or death decision after discovering that her real estate mogul Husband has been kidnapped by a group of ruthless street thugs. Instead of ...                See full summary »,2014,Crime            ,A distraught and loving Wife must make a life or death decision after discovering that her real estate mogul Husband has been kidnapped by a group of ruthless street thugs. Instead of ...                See full summary »,,0,,0
The Easy Lift,0,"    ""Private Investigator, Veronika Castle returns to her office late one night to find Wallace, a local grifter, snooping through her case files.""",2018,"Short, Crime            ","""Private Investigator, Veronika Castle returns to her office late one night to find Wallace, a local grifter, snooping through her case files.""",,0,,0
Rahowa,22,Add a Plot,2017,"Short, Crime            ",Add a Plot,,0,,0
Express Delivery,0,"    When a Bounty Hunter drags Swifty, a street-wise New Yorker from the back of his trunk, Swifty manages to slyly uncover his true identity. The Bounty Hunter must now 'dispatch' him before ...                See full summary »",2017,"Short, Action, Crime            ","Sam Benjamin, Daniella Dahoui, Beau Fowler, Rachael Holoway",Beau Fowler,14,,8.2
Driven,30,"    After spending 4 years in school studying to be a lawyer Nathan Williams turns up in Memphis, Tennessee to search for his brother and ends up assuming the identity of a federal agent. With ...                See full summary »",2014,Crime            ,"After spending 4 years in school studying to be a lawyer Nathan Williams turns up in Memphis, Tennessee to search for his brother and ends up assuming the identity of a federal agent. With ...                See full summary »",,0,,0
The Murder of Rhys Jones: What Happened Next,0,Add a Plot,2017,"Documentary, Crime            ","Steve Geoghegan, Melanie Jones, Greg O'Keeffe, Kevin Maguire","Directors:Tom Jenner, Bronagh McKenna",5,,6.4
Self Portrait,74,"    A man is caught up in a web of deceit and violence, while fighting his own demons, disturbing inclinations and a dark past.",2013,"Crime, Drama, Thriller            ","A man is caught up in a web of deceit and violence, while fighting his own demons, disturbing inclinations and a dark past.",,0,,0
Brush,16,    A small-time con artist and his sister forge a 150-year-old painting to get out of debt with a dangerous gangster.,2018,"Short, Comedy, Crime            ",A small-time con artist and his sister forge a 150-year-old painting to get out of debt with a dangerous gangster.,,0,,0
Enlightenments,19,"    For over 300 years, two secret organizations, the Masonic Humanist Circle and the Catholic Holy Alliance, fiercely fought each other to establish their teachings worldwide. Enlightenments ...                See full summary »",2014,"Short, Crime, Drama            ","Gregory M. Brown, Rob Byrnes, Ashley Jordyn, Alyxx Morgen",Wilson Mbiavanga,8,,8.8
"Sex, Lies, and Snuff Online",111,    A young online celebrity starts to get harassed and attacked. The question is - Is she really being targeted or is all a publicity stunt to get more hits for her channel?,2015,"Crime, Drama, Horror            ",A young online celebrity starts to get harassed and attacked. The question is - Is she really being targeted or is all a publicity stunt to get more hits for her channel?,,0,,0
James Bulger: A Mother's Story,60,"    Sir Trevor McDonald revisits the murder of 2-year-old toddler, James Bulger, 25 years after he first reported on it.",2018,"Documentary, Crime            ","Trevor McDonald, Denise Fergus, James Bulger",Matthew Wortman,6,,8.0
An Ideal Marriage,22,"    A black comedy written and directed by Ted Sharks, it follows the effort of a 42 years old single guy, Chris, trying to make his dream come true: which is to marry a young girl, hiding the ...                See full summary »",2016,"Short, Action, Comedy            ","A black comedy written and directed by Ted Sharks, it follows the effort of a 42 years old single guy, Chris, trying to make his dream come true: which is to marry a young girl, hiding the ...                See full summary »",,0,,0
Will of Fortune,18,    A group of righteous conservatives face a difficult gender bias decision when they debate on murdering a discharged criminal for their social justice beliefs.,2014,"Short, Crime, Drama            ",A group of righteous conservatives face a difficult gender bias decision when they debate on murdering a discharged criminal for their social justice beliefs.,,0,,0
Bad Dads' Army: The Hatton Garden Heist,0,Add a Plot,2016,"Documentary, Crime            ",Add a Plot,,0,,0
Payback,0,    The boss' muscle has a word with the hired help after a botched shooting.,2011,"Short, Crime            ","Kent Fields, Antwon Tanner",Matthew K. Hacker,0,,0
Breaking Good,0,"    DEA Agent Wallace Black uncovers a methamphetamine empire run by his own relatives, and he must bring it down with the aid of his special connections at a burger fast-food chain.",2012,"Short, Comedy, Crime            ","Bechir Sylvain, Kate Freund, Ariel Gardner, Willy Roberts",,9,,5.7
Burn,0,"    After her mother discovers she has a drug problem, a troubled teenage girl finds herself in an inpatient rehabilitation center, where she must decide between the realm of people who belong ...                See full summary »",2016,"Short, Crime, Thriller            ","After her mother discovers she has a drug problem, a troubled teenage girl finds herself in an inpatient rehabilitation center, where she must decide between the realm of people who belong ...                See full summary »",,0,,0
The Arrangement,47,    The Arrangement is a short crime / drama film about a hitchhiker who finds herself intertwined with three different individuals and fifty-thousand stolen dollars.,2014,"Action, Crime, Thriller            ",The Arrangement is a short crime / drama film about a hitchhiker who finds herself intertwined with three different individuals and fifty-thousand stolen dollars.,,0,,0
Hide Go Seek,0,    Russian mobsters chase down a jewel-thief who steals the largest black diamond in the world - to reap revenge.,2018,"Short, Crime            ",Russian mobsters chase down a jewel-thief who steals the largest black diamond in the world - to reap revenge.,,0,,0
Breaker Breaker,10,    An eccentric police officer patrols a remote hiking trail in hopes of making a new friend... but is he who he appears to be?,2015,"Short, Comedy, Crime            ",An eccentric police officer patrols a remote hiking trail in hopes of making a new friend... but is he who he appears to be?,,0,,0
Officer Lincoln Holly,27,    After a black Christian cop shoots and kills an unarmed black teen he must learn to deal with the ramifications of his actions and the severity of use of lethal force.,2018,"Short, Crime, Drama            ",After a black Christian cop shoots and kills an unarmed black teen he must learn to deal with the ramifications of his actions and the severity of use of lethal force.,,0,,0
Twenty Years,17,    Two friends meet each other again twenty years after they went their separate ways. But life has other plans.,2017,"Short, Crime            ",Two friends meet each other again twenty years after they went their separate ways. But life has other plans.,,0,,0
Accidental Hero,7,"    Where crime terrorises the city, a cry for help forces one lone man to find the courage to stand up and take a stance - he is not a saviour but an accidental hero.",2014,"Short, Action, Crime            ","Where crime terrorises the city, a cry for help forces one lone man to find the courage to stand up and take a stance - he is not a saviour but an accidental hero.",,0,,0
Irregardless,6,    Two gangs meet together to make a high stakes business transaction. One gang leader is a stickler for grammar.,2014,"Short, Comedy, Crime            ","Chad Rook, Ken Lawson, Reese Alexander, Ross Douglas Noble",Jason Cermak,18,,8.5
Stella's War,90,"    When terrorists acquire a new deadly virus that threatens mankind, a beautiful young CIA agent - Stella - is all that stands in their way.",2010,"Action, Crime, Thriller            ","Ivelina Ivanova, Ivan Kuyumdzhiev, Vladimir Sulov, Boyan Karakolev",Vladimir Sulov,69,,7.6
The Lovely Rejects,80,    Two lovers worn out by health problems go on a crime spree.,2017,Crime            ,Two lovers worn out by health problems go on a crime spree.,,0,,0
Blood Sugar Baby,80,"    Laura manages to escape from dangerous old gangster Don Fabiano and his crew. With a motorcycle and a bag filled with money and weapons, she hits the road leaving her obscure past behind. ...                See full summary »",2014,"Action, Comedy, Crime            ","Carolina Parsons, Vesta Lugg, Peter Rock, Aurélien Wiik",Igal Weitzman,10,,4.4
American Bystander,70,"    After losing his wife in a theater shooting, Hopper ends up living on the streets of Denver, where he meets a grifter named Ella. Together they fight a corrupt policeman and Hopper's resurfacing demons, as his wife's killer goes to trial.",2016,"Action, Crime, Drama            ","Chaz Grundy, Ashley Poole, Glenn Thayer, Ted Maritz",Gabriel Dohrn,11,,6.8
Easy Money,20,    To get back at the greedy self-defiling one percent Lari decides to rob his ex-bosses house and walk away with some easy money.,2015,"Short, Comedy, Crime            ",To get back at the greedy self-defiling one percent Lari decides to rob his ex-bosses house and walk away with some easy money.,,0,,0
Jo Cox: Death of an MP,60,    Drawing on eye-witness testimonies and unique access to West Yorkshire Police's investigation to tell the story of the brutal attack by a right-wing extremist that ended the life of the British parliamentarian.,2017,"Documentary, Crime            ","Fazila Aswat, Alistair Brown, Andy Cass, Brendan Cox",Toby Paton,13,,5.1
American Occult,0,"    AMERICAN OCCULT, a three-part mini-series that explores some of the most haunting subcultures in America.Taking viewers inside the sinister worlds of self-professed vampires, cannibals and ...                See full summary »",2010,Crime            ,"Jim Barbour, Morgan Cryer, Stevan Daljev, Joshua Gray",,32,,7.5
Olivia,8,    Love bond between two girls comes to a horror end when they encounter a killer,2013,"Short, Crime, Drama            ","Genevieve Dufour, Rebecca Liddiard, Curtis Jurgens",Prasanna Paul,29,,7.0
Turn Up,76,"    What would you do, if you where forced to 'TURN UP'?",2015,"Action, Crime, Drama            ","What would you do, if you where forced to 'TURN UP'?",,0,,0
Food for Thought,13,"    ""Food for thought"" is a short film with a simple message: Does it have to go this far for you to get it? We don't have anything against some occasional comfort food. We actually quite enjoy...                See full summary »",2016,"Short, Crime, Drama            ","James Sobol Kelly, Mark Arnold, Ed Barr-Sim, Gigi Burgdorf",Davide Gentile,20,,7.8
Murderabilia,30,"    Murderabilia is a grim, atmospheric film that plunges into the seedy underbelly of a profoundly macabre market--the buying and selling of murder-related collectibles. The film follows a ...                See full summary »",2010,"Short, Crime, Horror            ","Kevin Broughton, Opie Cooper, Tracy Miller",David Matthews,33,,7.8
Zach Defranco's Killer Blog,0,"    Zach Defranco is an aspiring serial killer, who after his first murder, realises he's not very good at it.",2018,"Short, Comedy, Crime            ","Zach Defranco is an aspiring serial killer, who after his first murder, realises he's not very good at it.",,0,,0
Derelict,0,"    A group of men hold a family hostage in a derelict building while they rob a bank. It should be a simple job. But when strained relationships being to fracture, everything starts to go wrong.",2012,"Crime, Thriller            ","Michael Bates, Steve Gunn, Patrick O'Donnell, Brian Fortune",Frank W. Kelly,27,,7.3
Hibbing,18,"    A man's criminal past brings him back to the small town of Hibbing, MN to finish what he started and to set the record straight - but not everyone agrees. With conflicting agendas between ...                See full summary »",2013,"Short, Crime, Drama            ","A man's criminal past brings him back to the small town of Hibbing, MN to finish what he started and to set the record straight - but not everyone agrees. With conflicting agendas between ...                See full summary »",,0,,0
The Fuse,0,    Set in 1949; a short neo-noir film about the murderer Brian Donald Hume.,2015,"Short, Crime            ",Set in 1949; a short neo-noir film about the murderer Brian Donald Hume.,,0,,0
Before Limbo,4,"    A man wakes up in a basement untied without being able to move. There he meets three characters that claim to be his sins and that this place is a passage way to hell, limbo or purgatory.",2016,"Short, Crime, Horror            ","A man wakes up in a basement untied without being able to move. There he meets three characters that claim to be his sins and that this place is a passage way to hell, limbo or purgatory.",,0,,0
Dateline Extra on MSNBC,60,    Medical show autopsy fat lady,2016,"Crime, Drama, Mystery            ",Star:Tamron Hall,,8,,5.0
Interrogation,47,    This room has a way of making you talk,2014,"Crime, Drama, Mystery            ","Robert Amjarv, Anne Fransen Asland, Brian Chan, Triffin Constantine",Ciel Turich,8,,7.5
Fathoms Deep,82,"    A comical yet thrilling look inside the life of crime. Hicks and Cash, two package runners for the mob have to wait out the storm while opposing crime boss Lou Garris has them hunted down. Will they make it out just in time?",2011,Crime            ,"Zachary Ryan Block, Gregory Andrejko, Linda Bella, Duane Daniels",Zachary Ryan Block,40,,7.1
Dragnet of Spies: The Floating Head,11,    A scientist's potion causes his body to become invisible. He uses the opportunity to steal confidential information with the hopes of selling it on the black market. It's up to Dragnet of Spies to stop him.,2014,"Short, Comedy, Crime            ",A scientist's potion causes his body to become invisible. He uses the opportunity to steal confidential information with the hopes of selling it on the black market. It's up to Dragnet of Spies to stop him.,,0,,0
Being Thomas,9,    A troubled kid burglarizes an elderly man who welcomes him as his estranged son.,2016,"Short, Crime, Drama            ",A troubled kid burglarizes an elderly man who welcomes him as his estranged son.,,0,,0
Heartbeat,1,Add a Plot,2017,"Short, Crime            ","Analiese Miller, Ryan J. Gilmer, Steven Gilmer, Matt May",Brent S. Duncan,7,,7.6
Wrong Convict,31,"    Playing both sides of the fence leaves a detective juggling more than what he bargained for. Follow Rome Santos, as his exploits leave his fate questionable.",2018,"Short, Crime            ","Playing both sides of the fence leaves a detective juggling more than what he bargained for. Follow Rome Santos, as his exploits leave his fate questionable.",,0,,0
Cash Out,80,"    CASH OUT is a sweeping emotional crime drama that powerfully explores the relationship between two brothers of a mafia family, and a seemingly ""easy job"" that fuels the labyrinthine plot filled with ambition, greed, passion and deception.",2013,"Crime, Drama, History            ","Ed Aristone, Kim Carson, Shaun Paul Costello, Marty Krzywonos",Simon D. Lorady,11,,7.8
Saving America's Horses: A Nation Betrayed,91,"    SAVING AMERICA'S HORSES A Nation Betrayed is a compelling compilation of expert testimony, undercover footage and true life stories shot against the dramatic backdrops of the American ...                See full summary »",2012,"Documentary, Adventure, Crime            ","Katia Louise, Chief Arvol Looking Horse, Paula Bacon, Linda Gray",Katia Louise,8,,7.8
Clowns,0,    CLOWNS is a tale of revenge of a filmmaker-turned-serial killer who hunts down and captures the key individuals in his life responsible for his downward spiral.,2014,"Crime, Horror, Thriller            ","Jeremy Marr Williams, Ray Allen, Brittany Athey, John C. Bailey",Alexander Kane,29,,4.7
Ipseity,94,"    After losing his memory in a traumatic accident, a government agent, Ian Tesh, must reconnect with his family and track down a criminal who is infiltrating the government intelligence agency.",2013,"Action, Crime, Drama            ","Charles B. Allen, Tony Basile, Preston Campbell, Leah Caruana",Nicholas Sailer,9,,8.6
Thick As Thieves,13,    Devious thieves Cisco and Ivy Domingo are tracked to a motel in Miami by London's leading detective who looks to steal the couple's freedom once and for all.,2018,"Short, Crime            ",Devious thieves Cisco and Ivy Domingo are tracked to a motel in Miami by London's leading detective who looks to steal the couple's freedom once and for all.,,0,,0
Innocent Crimes,97,"    Shy accountant, Farley Chambers tries to escape his repressive mother and gets more than he bargained for.",2011,"Crime, Thriller            ","Venetia Grivas, Adrian Lloyd James, Kate Layden, Michael Longhi",Jonathan Green,8,,7.5
Attack on Nyege Nyege Island,12,    When members of Tiger Mafia attack a music festival and against orders begin to shoot civilians the protector spirit of Nyege Nyege Island is summoned to help.,2016,"Short, Action, Crime            ",Star:V.J. Emmie,Nabwana I.G.G.,57,,7.4
Cross My Heart,8,"    A girl has to make a decision on whether or not to steal from her boss, who runs an organ stealing crime syndicate, to save her mother.",2018,"Short, Action, Crime            ","A girl has to make a decision on whether or not to steal from her boss, who runs an organ stealing crime syndicate, to save her mother.",,0,,0
A Fairy Tale of La La Land,11,"    Tommy, who is on the run after robbing a bank, drops in on his cousin Frankie's LA apartment like a hurricane. While figuring out his next move, Tommy gets Frankie and his roommates into jams uniquely Hollywood.",2014,"Short, Comedy, Crime            ","Heather Paige Cohn, Frankie Hogan, Adrian Jules, Ed Kennedy",Frankie Hogan,7,,6.3
Saltwater Cowboys,22,    Three men who plan an inside job and rob two drug dealers for two Kilos of Cocaine in the middle of Florida.,2013,"Short, Crime, Drama            ","Cameron Bigelow, Matt Einhorn, Matt Einhorn, Chris Greene",Andy Petersen,16,,4.5
The Man to Call,12,"    When the cops bust the biggest mob kingpin in the city, they have to call in an ex-cop, who got kicked off the force for his brutal interrogation tactics. His tactics consist of wet Willy's...                See full summary »",2014,"Short, Action, Comedy            ","When the cops bust the biggest mob kingpin in the city, they have to call in an ex-cop, who got kicked off the force for his brutal interrogation tactics. His tactics consist of wet Willy's...                See full summary »",,0,,0
The Family,152,"    ""The Family"" tells the story of Mickey Morazzo, a member of the elusive Morazzo crime family. Born into a life of violence and blood money, Mickey now plays one of the most pivotal roles in...                See full summary »",2013,"Comedy, Crime, Drama            ","Zack Slort, Jordan Hopewell, Matt Tory, Matt Silver",Matt Tory,16,,7.4
Murdered by My Stalker: The Killing of Alice Ruggles,60,Add a Plot,2018,"Documentary, Crime            ",Add a Plot,,0,,0
Cyberlancer,12,    A cybernetic datathief gets an job offer from a shady megacorporation. Accepting could save her life. Refusing could get her killed.,2017,"Short, Action, Crime            ",A cybernetic datathief gets an job offer from a shady megacorporation. Accepting could save her life. Refusing could get her killed.,,0,,0
Jack Mulligan,40,"    Haunted by the ghosts of his past, former criminal Jack Mulligan returns to his old West London neighbourhood for the first time in ten years to seek revenge on his old gang boss Jimmy Callinan.",2016,"Short, Crime            ","Ruth Alfie Adams, Serge Betsen, Paul Blackwell, Michelle Charvez-Grant",Tom Begley,11,,6.5
Rabih TV,20,"    Rabih TV is a dark comedy created by Lebanese director Mohamed A. Berro and written by Fuad Halwani. Set in the city of Beirut, it follows a fictional TV show, driven by Ahmad, a director ...                See full summary »",2018,"Crime, Drama, Thriller            ","Rabih TV is a dark comedy created by Lebanese director Mohamed A. Berro and written by Fuad Halwani. Set in the city of Beirut, it follows a fictional TV show, driven by Ahmad, a director ...                See full summary »",,0,,0
The Fifth Man,0,Add a Plot,2017,"Short, Crime            ",Add a Plot,,0,,0
How I Woke Up Dead,20,    To uncover who killed him he'll have to watch his life flash before his eyes. Backwards.,2016,"Short, Crime, Drama            ",To uncover who killed him he'll have to watch his life flash before his eyes. Backwards.,,0,,0
Table 47,99,    Bar owner Peter Gryszek falls for a married woman with an abusive husband and plots to murder him. He soon discovers he's the victim of an elaborate con...one he may not survive.,2015,"Crime, Drama, Mystery            ","James Andre, Dave Aquino, Batya Cruz, Ryan Dinneen",Jeff Kingery,25,,3.3
Haima,113,    A woman awakes after a savage attack orchestrated by her former lover to discover that she has severe amnesia. She must elude the assailants before they can finish her off.,2016,"Action, Crime, Thriller            ","Inga Eiss, J. Benedict Larmore, Anthony Belevtsov, Ben VanderMey",Colin Alwin Harris,14,,5.4
