title,runtime,des,date,rating,genre
The Unbelievable Truth,90,"    A man returns to his home town after serving a prison sentence for homicide, and finds that the details of the crime have been forgotten and replaced with local legends and rumors.",1989,7.3,"Comedy, Drama, Romance            "
Things You Can Tell Just by Looking at Her,109,"    Five loosely intertwined stories of the emotional issues facing individual middle-aged Angelenas are presented. In ""This Is Dr. Keener"", physician Elaine Keener is spending the day taking ...                See full summary »",2000,6.5,"Drama, Romance            "
The Amy Fisher Story,96,    The true story of the Long Island teen who shoots and wounds the wife of a man she called her lover.,1993,5.4,"Crime, Drama, Romance            "
Boys,86,"    Patty Vare falls off a horse and is found unconscious by preparatory school student John Baker. He takes her to his dormitory. As he quickly discovers, she is hiding from something. For ...                See full summary »",1996,4.9,"Drama, Mystery, Romance            "
Clash by Night,105,"    Mae Doyle comes back to her hometown a cynical woman. Her brother Joe fears that his love, fish cannery worker Peggy, may wind up like Mae. Mae marries Jerry and has a baby; she is happy but restless, drawn to Jerry's friend Earl.",1952,7.1,"Drama, Film-Noir, Romance            "
The Exotic House of Wax,85,"    The action heats up when history's most memorable icons come to life for an amorous meltdown in this interactive ""please touch"" museum.",1997,3.3,"Comedy, Fantasy, Mystery            "
Shooting Fish,103,    Two con artists' plan to steal enough for a house are twisted when a pretty girl enters the picture.,1997,6.6,"Comedy, Crime, Romance            "
Hidden Palms,103,    A rebellious teenager moves with his family to Palm Springs.,2007,6.9,"Drama, Mystery, Romance            "
Gulliver's Travels,76,    A doctor washes ashore on an island inhabited by little people.,1939,6.7,"Animation, Adventure, Comedy            "
Popeye the Sailor,30,"    The continuing animated adventures of Olive Oyl, Wimpy, Swee'pea and Popeye.",1962,7.1,"Animation, Comedy, Family            "
Frequencies,105,"    In an alternate reality, children learn how lucky they will be (their ""frequency""), knowledge which shapes their destiny. The unluckiest boy must parse the mysteries of free will in order to pursue his forbidden love of the luckiest girl.",2013,6.8,"Mystery, Romance, Sci-Fi            "
The Sweetest Heart,82,"    Maddie (Julie Gonzalo), who owns a cupcake business, gets help from an investment banker, but a potential new romance between them is complicated by the unexpected return of her first love, Nate.",2018,6.5,Romance            
Bully,82,    A troubled teen is dropped off at the worst school in the country and must survive by rising through the rankings of the school system.,2006,8.6,"Action, Adventure, Comedy            "
Mrs Dalloway,97,"    In 1923 London, socialite Clarissa Dalloway's (Vanessa Redgrave's) well-planned party is overshadowed by the return of an old suitor she had known thirty-three years earlier.",1997,6.7,"Drama, Romance            "
Winter's Dream,84,"    Former pro skier, Kat, is asked to coach a younger skier, named Anna, and finds love with the girl's widowed father, Ty.",2018,6.3,"Drama, Romance            "
The Puffy Chair,85,    Josh Sagers drives cross-country on a mission to deliver his father's birthday gift - a giant purple LazyBoy.,2005,6.5,"Comedy, Drama, Romance            "
The Palm Beach Story,88,"    An inventor needs cash to develop his big idea. His wife, who loves him, decides to raise it for him by divorcing him and marrying a millionaire.",1942,7.5,"Comedy, Romance            "
Code 46,93,"    A futuristic Brief Encounter (1945), this is a love story in which the romance is doomed by genetic incompatibility.",2003,6.2,"Drama, Romance, Sci-Fi            "
The Adventure of Sherlock Holmes' Smarter Brother,91,    The younger brother of the consulting detective tries to steal Sherlock's glory by solving an important case assisted by an eccentric Scotland Yard detective and a lovely but suspicious actress.,1975,6.1,"Comedy, Crime, Music            "
1 Night,80,    Past and present collide when two couples explore love over the course of one night at a hotel.,2016,5.8,"Drama, Romance            "
Meatballs III: Summer Job,96,    The ghost of a dead porn star comes to Earth to help a nerd with his sex life.,1986,3.5,"Comedy, Fantasy, Romance            "
Not Since You,90,    A romantic drama about a tight-knit group of college friends who graduated from NYU the year of 9/11 and reunite years later for a weekend wedding in Georgia. Unresolved conflicts and love ...                See full summary »,2009,5.6,"Drama, Romance            "
The Boost,95,"    Lenny Brown moves to California to find his fortune in tax shelter investments. When the federal government changes the tax laws, poor Lenny finds himself $700,000 in hock with nowhere to ...                See full summary »",1988,6.1,"Drama, Romance            "
Sir,99,"    A prosperous young Indian man falls in love with his servant, a widow with the dream of becoming a tailor.",2018,7.2,"Drama, Romance            "
On the Wings of Love,30,"    A romantic comedy that centers around two very different people - Leah, a simple girl with an American dream; and Clark, a boy living his American life - who are forced to marry in order to legally stay and continue working in the United States.",2016,7.2,"Comedy, Drama, Romance            "
"Goodbye, Mr. Chips",155,"    A shy, withdrawn English schoolteacher falls for a flashy showgirl.",1969,6.9,"Drama, Musical, Romance            "
Waterloo Bridge,81,    A prostitute's self-loathing makes her reluctant to marry an idealistic soldier during World War I.,1931,7.5,"Drama, Romance            "
The Quad,60,"    As President of Georgia A&M, a historically black university, Dr. Eva Fletcher must juggle responsibilities of the financially struggling institution along with family ties and ambitious students.",2018,6.5,"Drama, Romance            "
Love's Kitchen,93,"    Rob Haley (Dougray Scott), an up-and-coming chef and restaurateur in London, is grief-stricken when he loses his wife. With encouragement from his infamous friend and real life TV Chef ...                See full summary »",2011,5.3,"Comedy, Drama, Romance            "
True Love Blooms,82,"    Spring is in full bloom when urban gardener Vicki fights to save her community garden from a handsome real estate developer. Both are caught off guard when it's not just the flowers that are blooming, but also love.",2019,6.3,Romance            
Mr. Jones,114,"    After being arrested during a manic episode, a man who suffers from bipolar disorder is treated by a psychiatrist who begins to develop romantic feelings towards him.",1993,5.8,"Drama, Romance            "
I Know Where I'm Going!,91,"    A young Englishwoman goes to the Hebrides to marry her older, wealthier fiancé. When the weather keeps them separated on different islands, she begins to have second thoughts.",1945,7.5,"Drama, Romance            "
Born Reckless,59,    A champion auto racer takes a job with a taxicab company being harassed by a gangster who wants to take over all the cab companies in town.,1937,6.2,"Action, Adventure, Crime            "
Tulsa,90,"    In Tulsa, when a rancher dies during a feud with a major oil company, his daughter, driven by revenge, starts digging for oil herself.",1949,6.2,"Action, Drama, Romance            "
Traveller,101,"    A young man, Pat, visits the clan of gypsy-like grifters in rural North Carolina who belong to the nomadic ethnic group known as Irish Travellers and from whom he is descended. Pat is at ...                See full summary »",1997,6.1,"Crime, Drama, Romance            "
Bedtime Stories,30,"    Belle, a madam who runs a high class bordello, helps her female clients resolve their sexual frustrations and fulfill their sexual fantasies.",2000,6.7,"Drama, Romance            "
Rawhide,89,    A stagecoach stop employee and a stranded woman traveller find themselves at the mercy of four desperate outlaws intent on robbing the next day's gold shipment.,1951,7.2,"Drama, Romance, Western            "
Idlewild,121,"    A musical set in the Prohibition-era American South, where a speakeasy performer and club manager Rooster must contend with gangsters who have their eyes on the club while his piano player ...                See full summary »",2006,6.2,"Crime, Drama, Musical            "
Wicked Deeds,94,    A wife begins to confuse fantasy with reality after she is seduced by the hot tub repairman and others while her husband is out of town.,2016,6.1,"Drama, Fantasy, Mystery            "
The Girl from the Song,102,"    A young musician travels to Burning Man, a unique event in the middle of the Nevada desert, in an attempt to get back the impetuous girl he has fallen in love with.",2017,5.6,"Drama, Music, Romance            "
Jack Frost,48,"    The Groundhog tells the story of how, for once, Jack Frost became human, and helped a knight win his lady love.",1979,7.1,"Animation, Adventure, Comedy            "
Everybody Wants to Be Italian,105,"    It's a case of mistaken ethnicity, where two non-Italians pretend to be Italian to win each others hearts in Boston's North End.",2007,5.8,"Comedy, Romance            "
Sordid Lives,111,"    As three generations of a family in a small Texas town gather for a funeral, we learn the hilarious, sad, trashy truth of their ""Sordid Lives.""",2000,6.8,"Comedy, Romance            "
Loving Leah,95,"    A quirky love story revolving around the unexpected wedding and unconventional married life of a 26-year-old widow and her late husband's brother, a handsome 30-year-old cardiologist.",2009,7.0,"Drama, Romance            "
Mojave Moon,95,"    Sexy, young Ellie picks up Al, 53, in a diner in LA to get a ride to her mom in the Mojave desert. Ellie leaves Al there with the pretty mom, her crazy, violent boyfriend and a body in his car trunk.",1996,5.2,"Comedy, Romance, Thriller            "
The Ghoul,77,    An Egyptologist returns from the dead to take revenge on those who have violated his tomb.,1933,5.9,"Action, Drama, Horror            "
TiMER,99,"    If a clock could count down to the moment you meet your soul mate, would you want to know?",2009,6.5,"Comedy, Drama, Romance            "
A Man in Love,125,"    An American film-star and an unknown British actress meet on set in Rome. She is angry when he refuses to speak to her journalist father, but later they have a passionate relationship.",1987,5.8,"Drama, Romance            "
Spicy City,125,    An anthology of sexy and risque animated stories in a futuristic city with a seamy side.,1997,6.7,"Animation, Adventure, Crime            "
Morocco,92,"    A cabaret singer and a Legionnaire fall in love, but their relationship is complicated by the results of his womanizing and due to the appearance of a rich man who wants her for himself.",1930,7.1,"Drama, Romance            "
10 Things I Hate About Life,92,"    Two teens unexpectedly fall in love, just before they are about to kill themselves.",2014,6.6,"Comedy, Romance            "
Shanghai Surprise,97,"    Shanghai, 1938: A missionary woman hires a fortune hunter to help her find 1100 lbs. opium lost, as wounded need the morphine. Adventure and romance follows.",1986,3.2,"Adventure, Comedy, Crime            "
Christmas Coupon,92,    Alison Grant begins teaching ice skating students on a friend's frozen pond after being fired from her rink job. On the first day of class her old high school sweetheart and now famous ...                See full summary »,2019,0,Romance            
The Loss of a Teardrop Diamond,102,"    Tells the story of Fisher Willow, the disliked 1920s Memphis débutante daughter of a plantation owner with a distaste for narrow-minded people and a penchant for shocking and insulting ...                See full summary »",2008,5.8,"Drama, Romance            "
Angel,113,"    The rise and fall of a young eccentric British writer, in the early 20th century.",2007,5.8,"Drama, Romance            "
Lady-Like,82,"    When a quick-witted but co-dependent college girl helps her best friend land a boyfriend, she's left on the outside looking in and is forced to deal with the realities of adulthood for the first time.",2017,5.7,"Comedy, Romance            "
Heat and Dust,130,"    Anne is investigating the life of her grand-aunt Olivia, whose destiny has always been shrouded with scandal. The search leads back to the early 1920s, when Olivia, recently married to ...                See full summary »",1983,6.6,"Drama, Romance            "
Love on the Vines,90,    A young lawyer must work for 6 weeks on a vineyard in order to inherit it.,2017,6.1,Romance            
The River,99,"    Three adolescent girls growing up in Bengal, India, learn their lessons in life after falling for an older American soldier.",1951,7.5,"Drama, Romance            "
The Rosie Project,99,"    An unlucky-in-love university professor creates an elaborate questionnaire in an effort to find a wife and meets an unconventional woman who doesn't match any of his ""requirements"", but might be the perfect woman for him.",0,0,Romance            
Anna Karenina,139,    A married woman's affair with a dashing young officer has tragic results.,1948,6.7,"Drama, Romance            "
The Tales of Hoffmann,128,"    A melancholy poet reflects on three women he loved and lost in the past: a mechanical performing doll, a Venetian courtesan, and the consumptive daughter of a celebrated composer.",1951,7.3,"Fantasy, Music, Musical            "
Lantana,121,    The relationships of four couples unravel after the discovery of a young woman's body in Lantana bush in suburban Sydney.,2001,7.2,"Drama, Mystery, Romance            "
"The Long, Long Trailer",96,"    Nicky and Tacy are going to be married. Nicky wants to save up money for a house, but Tacy dreams of starting off with their own home on wheels--a trailer.",1954,7.0,"Comedy, Romance            "
The Far Pavilions,315,    Story of forbidden love in 1800s India set against the revolution for India's freedom from England.,1984,7.1,"Drama, History, Romance            "
Hope Springs,92,"    A brokenhearted English artist travels to Hope, USA, hoping to get on with his life. He starts by drawing faces there. He befriends the cute Mandy. But then his scheming ex shows up and wants him back.",2003,5.4,"Comedy, Romance            "
Horse Feathers,68,"    Quincy Adams Wagstaff, the new president of Huxley University, accidentally hires bumblers Baravelli and Pinky to help his school win the big football game against the rival Darwin University.",1932,7.6,"Comedy, Musical, Romance            "
The Christmas Spirit,84,"    A women lands in a coma but realizes her spirit is awake, so she tries to communicate with people in her town and convinces them to change their minds about pending real-estate development in their community.",2013,6.0,"Comedy, Drama, Romance            "
Save Yourself,74,"    At a party, Jason meets Amy and asks for her number, to which she responds, 'Why, what do you want?"" Each in their thirties and tired of the usual dating rituals and mind games, they then proceed to get extremely honest right away.",2018,6.3,"Comedy, Drama, Romance            "
Loverboy,84,    A neglected daughter becomes a possessive mother in an emotional journey into the heart and mind of a woman who loved too much.,2005,5.4,"Drama, Romance            "
Dare,92,"    A drama centered around three high school seniors - an aspiring actress, her misfit best friend, and a loner - who become engaged in an intimate and complicated relationship.",2009,5.8,"Drama, Romance            "
The Jerk Theory,93,"    The lead singer/guitarist of a high school rock band openly and unapologetically proclaims himself a newly converted jerk; however, the right girl comes along who could change him back to his former sweet self.",2009,5.5,"Comedy, Music, Romance            "
The UFO Incident,92,"    In the early 1960s, a married couple undergo hypnosis, which unlocks memories of a forgotten event on a lonely road. Soon they believe they were abducted by extraterrestrials.",1975,6.8,"Biography, Drama, History            "
Raintree County,160,"    A student falls in love with a Southern belle, but their relationship is complicated by her troubled past and the onset of the Civil War.",1957,6.4,"Drama, Romance, War            "
Dean,94,"    A comedy about loss, grief, and the redemptive power of love. Dean is a NY illustrator who falls hard for an LA woman while trying to prevent his father from selling the family home in the wake of his mother's death.",2016,6.2,"Comedy, Drama, Romance            "
Love at First Bark,84,"    A single woman with a newly adopted dog, turns to a handsome dog trainer for help. As they make progress with the dog, she realizes she may be developing feelings for the trainer.",2017,6.5,"Comedy, Romance            "
There's No Business Like Show Business,117,"    Molly and Terry Donahue, plus their three children, are The Five Donahues. Son Tim meets hat-check girl Vicky and the family act begins to fall apart.",1954,6.5,"Comedy, Drama, Musical            "
Blade Runner,117,"    You play a blade runner investigating a series of violent replicant crimes, only to discover far more than you bargained for.",1997,8.9,"Action, Adventure, Crime            "
From the End Into the Beginning,117,"    Inspired by true events, a young married couple, Christopher and Paige, go on a romantic weekend getaway. The lovers reminisce about their triumphs and tragedies, reliving the 27 years of ...                See full summary »",2016,9.4,"Adventure, Drama, Romance            "
The Color of Time,73,    A poetic road trip through Pulitzer prize-winning CK Williams' life.,2012,4.3,"Biography, Drama, Romance            "
Will Penny,108,    Aging cowboy Will Penny gets a line camp job on a large cattle spread and finds his isolated cabin is already occupied by a husbandless woman and her young son.,1967,7.1,"Romance, Western            "
Loch Ness,101,    A scientist tries to prove the existence of the Loch Ness monster.,1996,5.5,"Adventure, Drama, Fantasy            "
Shoelaces for Christmas,90,"    After an altercation with her ailing mother, Jennifer, a self-absorbed teenager inadvertently stumbles into a local homeless shelter late one evening. Upset with his daughter's selfish ...                See full summary »",2018,6.8,"Comedy, Family, Romance            "
Factotum,94,"    This drama centers on Hank Chinaski, the fictional alter-ego of ""Factotum"" author Charles Bukowski, who wanders around Los Angeles, CA trying to live off jobs which don't interfere with his primary interest, which is writing. Along the way, he fends off the distractions offered by women, drinking and gambling.",2005,6.6,"Comedy, Drama, Romance            "
A Feeling of Home,83,"    Web entrepreneur Abby hides her Texas roots to convince a backer she's from New England, a task complicated by a trip home and an unexpected reunion with Ryan, her high school sweetheart.",2019,6.1,Romance            
La flor,808,"    A film in six episodes, connected by the same four actresses, full of various subplots that play with narrative and different cinematic genres , everything structured in an unusual way.",2018,7.9,"Drama, Fantasy, Musical            "
Letter from an Unknown Woman,87,"    A pianist about to flee from a duel receives a letter from a woman he cannot remember, who may hold the key to his downfall.",1948,8.0,"Drama, Romance            "
A Kind of Magic,90,"    Matt, the son of a prominent witch family, is expected by the Witches Council, to marry his good friend Lizzy. But when Matt meets Sara, a psychiatrist, his magic fails him and Sara discovers that she suddenly has gained magical powers.",2015,6.4,"Comedy, Fantasy, Romance            "
"Wedding March 4: Something Old, Something New",83,    Olivia and Mick's path to true love takes a few unforeseen complications.,2018,6.3,Romance            
A Tale of Two Cities,162,    An ex-aristocrat from France and an alcoholic English lawyer find themselves crossing paths and in love with the same woman during the French Revolution.,1980,6.5,"Drama, History, Romance            "
Wedding March 5: My Boyfriend's Back,84,    Annalise starts her own wedding planning company. Everything hangs on the first wedding. Her ex pops up as best man. Problems?,2019,6.3,Romance            
Human Desire,91,    A Korean War vet returns to his job as a railroad engineer and becomes involved in an affair with a co-worker's wife following a murder on a train where they meet.,1954,7.1,"Drama, Film-Noir, Romance            "
Radioland Murders,108,"    In 1939, WBN, a fourth radio network, is about to take to America's airwaves. As if the confusion of the premiere night wasn't enough, Penny Henderson, the owner's secretary, must deal with...                See full summary »",1994,6.3,"Comedy, Crime, Drama            "
Born Romantic,96,    Three young men pursue three beautiful women across London.,2000,6.4,"Comedy, Romance            "
High School Lover,86,"    17-year-old Kelley falls in love with Christian, an older actor; her father tries to intervene before the relationship turns into a dangerous obsession.",2017,4.9,"Drama, Romance, Thriller            "
Blood Ransom,101,    A young woman fights the monster she's becoming to save the life of the man she loves.,2014,4.7,"Fantasy, Romance, Thriller            "
To All the Boys I've Loved Before 3,101,    Continuing the romantic life of the teenage girl and facing her good and hard times with her friends and family.,2020,0,Romance            
The Brothers Karamazov,145,    Drama based on Russian writer Fyodor Dostoevsky's homonymous novel about the proud Karamazov family in 1870s Russia.,1958,6.7,"Drama, Romance            "
Tortilla Soup,102,    A Mexican-American master chef and father to three daughters has lost his taste for food but not for life.,2001,6.7,"Comedy, Romance, Drama            "
Farewell Mr. Kringle,83,    A magazine journalist who no longer celebrates Christmas visits the quaint town of Mistletoe to blog about an inspirational - albeit questionably delusional - man who parades around pretending to be the real Santa Claus.,2010,5.9,"Comedy, Romance            "
The Wild and the Innocent,84,"    In Wyoming, mountain trapper Yancy goes to the nearest town to trade his pelts but gets into trouble when he tries to save runaway saloon girl Rosalie from her shameful job.",1959,6.5,"Action, Adventure, Romance            "
The Beauty Inside,84,"    The story of ""The Beauty Inside"" is the story of a guy named Alex who wakes up every day as a different person. He is always the same person on the inside but on the outside he is somebody ...                See full summary »",2012,8.2,"Comedy, Drama, Romance            "
China Girl,90,"    A modern day Romeo & Juliet story is told in New York when an Italian boy and a Chinese girl become lovers, causing a tragic conflict between ethnic gangs.",1987,6.2,"Crime, Drama, Romance            "
The Office Mix-Up,90,"    Lacey Keller is brilliantly creative. The only problem is, no one seems to notice, and Lacey doesn't have the confidence to make them notice. Struggling to make ends meet between a job at ...                See full summary »",0,0,"Comedy, Romance            "
Rozario to banpaia,25,    Tskune accidentally gets on a bus to a school of monsters.,2008,7.0,"Animation, Comedy, Fantasy            "
Against All Flags,84,    Brian Hawke of the Royal Navy versus the pirates of Madagascar.,1952,6.6,"Action, Adventure, Drama            "
"Love Always, Santa",84,"    A widow's daughter writes to Santa Claus, asking for her mother to find love again. When a struggling writer receives the letter, he finds new inspiration and the beginnings of a romance.",2016,6.8,"Comedy, Romance            "
Forbidden,84,"    A few years after a one night stand, a married man discovers that the woman from that night is now getting married to his best friend.",2001,5.6,"Drama, Romance            "
Beach Party,101,"    ""Beach Party"" was the first of of a series of seven related AIP beach party films. The others are Muscle Beach Party, Bikini Beach, Pajama Party, Beach Blanket Bingo, How to Stuff a Wild Bikini and The Ghost in the Invisible Bikini.",1963,5.8,"Comedy, Musical, Romance            "
A Summer in Genoa,93,"    A man moves his two daughters to Italy after their mother dies in a car accident, in order to revitalize their lives. Genova changes all three of them as the youngest daughter starts to see the ghost of her mother, while the older one discovers her sexuality.",2008,6.0,"Drama, Mystery, Romance            "
Doppelganger,104,    A writer with a room for rent acquires a strange new roommate with a psychotic alter-ego that follows her wherever she goes.,1993,4.3,"Horror, Romance, Thriller            "
Viva Maria!,119,"    Somewhere in Central America in 1907: Maria II is the daughter of an Irish terrorist. After her father's death, she meets Maria I, a singer in a circus. She decides to stay with the circus,...                See full summary »",1965,6.4,"Adventure, Comedy, Romance            "
Watching the Detectives,91,    A film noir buff has his life turned on end by a femme fatale with a big adventure in mind.,2007,6.4,"Comedy, Romance            "
Desk Set,103,    Two extremely strong personalities clash over the computerization of a television network's research department.,1957,7.3,"Comedy, Romance            "
Partners,103,"    Two lifelong friends, who are both architects, form a business partnership.",2013,6.4,"Comedy, Romance            "
Miraculous,103,    The story of the movie will be based around Ladybug and Cat Noir's origins and how they both fell in love while including more details.,0,0,"Action, Comedy, Romance            "
5 Weddings,90,"    An American journalist travels to India to cover Bollywood weddings, only to uncover a mosaic of cultural clashes, transgender tangles and lost loves with her travels culminating at a destination where the only journey is the one within.",2018,3.3,"Comedy, Drama, Romance            "
Damsels in Distress,99,"    A trio of girls set out to change the male-dominated environment of the Seven Oaks college campus, and to rescue their fellow students from depression, grunge and low standards of every kind.",2011,5.7,"Comedy, Drama, Romance            "
The Pride and the Passion,132,"    During the Napoleonic Wars, a British captain is sent to Spain to help prevent the French from stealing a powerful cannon.",1957,5.7,"Action, Adventure, Drama            "
The Music Man,150,"    Contemporary rethinking of the legendary Broadway musical and 1962 film, updated to reflect a few early twenty-first-century sensibilities: A masterful con artist tries to bilk a staid ...                See full summary »",2003,6.2,"Comedy, Family, Musical            "
Paperback Hero,96,"    An Australian truck driver writes romance novels. His engaged, tomboyish, crop duster best friend's name, Ruby Vale, is unasked used as author. Complications arise when his novel takes off. Will they remain friends or...?",1999,6.5,"Comedy, Romance            "
Next Stop Wonderland,104,"    An unlucky in love nurse finds her life taking a detour when her mother places a personals ad in the paper, while on the other side of Boston, a plumber is trying to change careers.",1998,6.6,"Comedy, Drama, Romance            "
Da Sweet Blood of Jesus,123,    Dr. Hess Green becomes cursed by a mysterious ancient African artifact and is overwhelmed with a newfound thirst for blood. He however is not a vampire. Soon after his transformation he ...                See full summary »,2014,4.1,"Comedy, Romance, Thriller            "
Scents and Sensibility,90,"    Two sisters find that they have to make their own way in the world after their father is jailed. Elinor is a cleaner in a spa. Marianne works for a marketing company but she also makes scented lotions, which turn out to be a real winner.",2011,5.3,"Comedy, Drama, Romance            "
Restless,91,    The story of a terminally ill teenage girl who falls for a boy who likes to attend funerals and their encounters with the ghost of a Japanese kamikaze pilot from WWII.,2011,6.8,"Drama, Romance            "
Snow Cake,112,    A drama focused on the friendship between a high-functioning autistic woman and a man who is traumatized after a fatal car accident.,2006,7.5,"Drama, Romance            "
Go-Toubun no Hanayome,24,"    A poor, straight A student is hired to tutor some rich quintuplets. The story is told as a flashback from a future that shows that he ends up getting married to one of them.",2019,7.1,"Animation, Comedy, Romance            "
Sappho,88,"    Sappho, a newly wed American wife, with her husband on the Greek island Lesbos, goes through the pain of unrequited love to a young woman, very much like the namesake poet in ancient times.",2008,4.7,"Drama, Romance            "
The Big Trail,125,    Breck Coleman leads hundreds of settlers in covered wagons from the Mississippi River to their destiny out West.,1930,7.2,"Adventure, Western, Romance            "
The Last King,188,"    The chronicle of Charles II's time on the throne, his 10 year exile from Oliver Cromwell's England, and his triumphant return.",2003,7.6,"Biography, Drama, History            "
An Hour Behind,90,"    The time change and a case of mistaken identity result in a wonderful blind date for Trish and Parker, but is it enough to keep them together?",2017,6.4,"Drama, Romance            "
The Fortunes and Misfortunes of Moll Flanders,54,    Story of a woman who merely wished to be a loving wife but always had to live the life of crime.,1996,7.8,"Comedy, Drama, Romance            "
See You in the Morning,119,    Three years after his divorce from his model-wife is the psychologist Larry Livingstone ready for a new commitment. He falls in love with the young widow Beth who has two children. But Beth...                See full summary »,1989,5.7,"Drama, Romance            "
Pal Joey,111,"    Joey Evans' a charming, handsome, funny, talented a-1st class, A-N°.1... heel. When Joey meets the former chorus girl (""she used to be 'Vera...with the vanishing veils'"") and now is the ...                See full summary »",1957,6.7,"Drama, Musical, Romance            "
Monogamy,96,"    The strained relationship of an engaged Brooklyn couple, Theo (Chris Messina) and Nat (Rashida Jones). Theo is bored with his job as a wedding photographer-the generic backgrounds, the ...                See full summary »",2010,5.0,"Drama, Romance            "
Bobbi Jene,95,"    A love story portraying the dilemmas and inevitable consequences of ambition. It is a film about a woman's fight for independence, trying to succeed with her own art in the extremely competitive world of dance.",2017,6.3,"Documentary, Drama, Romance            "
Autumn in the Vineyard,84,"    When Frankie Baldwin and Nate Deluca both have a claim to ownership of Sorrento Farm, they are forced to divide the vineyard right down the middle and work the fields alongside each other ...                See full summary »",2016,6.6,"Comedy, Romance            "
The Four-Faced Liar,87,"    Two couples in their twenties, who are struggling to find substance and meaning in their lives and relationships, meet by happenstance in a New York City Irish tavern called The Four-Faced Liar.",2010,5.7,"Comedy, Drama, Romance            "
Follow That Dream,109,"    A family of ragtag vagabonds sets up a makeshift home on a Florida beach after becoming marooned there, prompting an uptight local bureaucrat to attempt to evict them.",1962,6.6,"Comedy, Musical, Romance            "
A Foreign Affair,116,"    In occupied Berlin, an army captain is torn between an ex-Nazi café singer and the U.S. congresswoman investigating her.",1948,7.4,"Comedy, Drama, Romance            "
Si j'étais toi,92,"    A wife and mother passes away, and spirit returns in her daughter's body.",2007,6.3,"Drama, Romance            "
Hour of Glory,106,"    As the Germans drop explosive booby-traps on Britain in 1943, the embittered expert who'll have to disarm them fights a private battle with alcohol.",1949,7.3,"Drama, Romance, Thriller            "
Death Defying Acts,97,"    On a tour of Britain in 1926, Harry Houdini enters into a passionate affair with a psychic out to con the famous magician.",2007,5.8,"Drama, History, Romance            "
A Kiss Before Dying,94,    A ruthless college student resorts to murder in an attempt to marry an heiress.,1956,6.7,"Crime, Film-Noir, Mystery            "
Blow Dry,94,"    In 2000, a small town hosts The British Hairdressing Championship, where a former 2-time winner, his son, his run-away wife and his runaway wife's lady lover reside (not all on speaking terms).",2001,6.2,"Comedy, Drama, Romance            "
"Love, of Course",84,"    Amy is helping her daughter settle into college and lands a job to help with the annual Fall Harvest Festival. When Amy meets Noah, a charismatic, well-traveled professor, she learns more about herself and discovers a new life of her own.",2018,6.8,"Comedy, Romance            "
Prendimi l'anima,90,"    Seduced by Jung, killed by hate, redeemed by history. In 1905 a 19-year-old Russian girl suffering from severe hysteria is admitted into a psychiatric hospital in Zurich. A young doctor, ...                See full summary »",2002,6.7,"Biography, Drama, Romance            "
Lover,80,    Young love devolves into utter chaos.,2018,5.7,"Horror, Romance, Thriller            "
Cluny Brown,100,    A free-spirited parlor maid and a Czech refugee surprise an English village with their unconventional ways.,1946,7.5,"Comedy, Romance, War            "
The Man from Acapulco,95,"    Francois Merlin is an espionnage-book writer. He likes to mix every-day character he can met in his book. In his book, he is Bob Saint Clar, his neighbour Christine appears as Tatiana and ...                See full summary »",1973,7.3,"Action, Comedy, Fantasy            "
Jo Jeeta Wohi Sikandar,174,"    A rich brat and a poor chap try to woo a girl, with their rivalry culminating in the most prestigious college event - the marathon cycle race.",1992,8.2,"Comedy, Drama, Romance            "
Big Sur,81,"    A recounting of Jack Kerouac's three sojourns to the cabin in Big Sur owned by his friend, poet Lawrence Ferlinghetti.",2013,5.8,"Drama, Romance            "
Inside Out,89,"    Playboy does to softcore sex films what HBO's Tales from the Crypt did for horror. Contains the stories: ""Brush Strokes""; ""Shrink Rap""; ""Doubletalk""; ""The Leda""; ""My Secret Moments""; ""Life ...                See full summary »",1991,4.8,"Comedy, Drama, Romance            "
Jan Dara,108,"    Jan Dara grows up in a house lacking in love but abundant in lust. He quickly picks up the sinful way of life of his stepfather, Khun Luang who married his mother after she became pregnant ...                See full summary »",2001,6.1,"Drama, Romance            "
The Great White Hope,103,    A black champion boxer and his white female companion struggle to survive while the white boxing establishment looks for ways to knock him down.,1970,6.9,"Drama, Romance, Sport            "
The Piano Player,112,"    Follows three men who are in love with a most beautiful waitress: An intellectual restaurant owner, a mysterious musician and an erratic businessman; taking place during the WWII.",1999,7.8,"Romance, Drama            "
The MatchMaker,97,"    Marcy is an assistant to Senator John McGlory, who is having problems with a re-election campaign. Desperate for Irish votes, McGlory's chief of staff Nick sends Marcy to Ireland to trace ...                See full summary »",1997,6.5,"Comedy, Romance            "
Love Blossoms,80,"    After a perfumer's death, his daughter works to meet the production deadline for his company's latest scent, which is complicated by the lack of an elusive ingredient.",2017,6.6,"Drama, Romance            "
Micki + Maude,118,"    A bigamist must keep his wives from meeting each other, which becomes tricky when they're both pregnant.",1984,6.0,"Comedy, Romance            "
Tempted,120,    A married woman becomes attracted to a young man after she takes the ashes of her nanny to Hawaii.,2003,5.5,"Drama, Romance            "
One Way Passage,67,"    A terminally ill woman and a debonair murderer facing execution meet and fall in love on a trans-Pacific crossing, each without knowing the other's secret.",1932,7.5,"Comedy, Drama, Romance            "
Fallen Angel,98,"    A slick con man arrives in a small town looking to make some money, but soon gets more than he bargained for.",1945,7.1,"Crime, Film-Noir, Mystery            "
